,longitude,latitude
216,119.447083001,23.2173629990002
217,119.447083001,23.2170810000002
218,119.446823,23.2170140000002
219,119.446808001,23.2168060000002
220,119.446526,23.2168060000002
221,119.446526,23.2162489990002
222,119.446288999,23.2163110010002
223,119.446251,23.2159729990001
224,119.445663001,23.2159729990001
225,119.445418999,23.2159729990001
226,119.445418999,23.2158410000001
227,119.445418999,23.215694
228,119.445129,23.2156980000001
229,119.445137,23.2154160000001
230,119.444030999,23.2154160000001
231,119.444030999,23.2148609990001
232,119.443908999,23.2149070000001
233,119.443748,23.2148609990001
234,119.44371,23.2143610000001
235,119.443474,23.2143060000001
236,119.443474,23.2137510010001
237,119.443725999,23.2137510010001
238,119.443748,23.212639
239,119.443908999,23.2127090000001
240,119.444030999,23.212639
241,119.444030999,23.2117730000001
242,119.444030999,23.2113060010001
243,119.443748,23.2112500010001
244,119.443748,23.2111340000002
245,119.443687,23.2109969990001
246,119.443474,23.210971999
247,119.443474,23.2105080000001
248,119.443451,23.2104229990001
249,119.443192001,23.2104170000002
250,119.443192001,23.2094060010001
251,119.443192001,23.209028
252,119.443108,23.209028
253,119.442917001,23.209028
254,119.442917001,23.2074660000001
255,119.442871,23.207092
256,119.442641999,23.2070850010001
257,119.442641999,23.2056919990001
258,119.442871,23.2056919990001
259,119.442871,23.2051390000001
260,119.443192001,23.2051390000001
261,119.443192001,23.2050110000002
262,119.443192001,23.2048610000001
263,119.443481,23.2048970000002
264,119.443474,23.2045820010001
265,119.444030999,23.2045820010001
266,119.444030999,23.202916999
267,119.444275001,23.202916999
268,119.444305001,23.2020840000001
269,119.444030999,23.2020840000001
270,119.444030999,23.201664
271,119.444030999,23.2015289990001
272,119.443938999,23.2015289990001
273,119.443748,23.2015289990001
274,119.443748,23.201157
275,119.443748,23.2009720000001
276,119.443527,23.2009239990002
277,119.443474,23.200695001
278,119.443305999,23.200695001
279,119.443192001,23.200695001
280,119.443192001,23.200595999
281,119.443192001,23.2004169990001
282,119.442917001,23.2004169990001
283,119.442917001,23.2003170000001
284,119.442917001,23.200138
285,119.442611999,23.200138
286,119.442505,23.200138
287,119.44236,23.200138
288,119.44236,23.1998620000001
289,119.442085,23.1998620000001
290,119.442047001,23.200138
291,119.441803001,23.200138
292,119.441803001,23.2004169990001
293,119.441527999,23.2004169990001
294,119.441505001,23.200695001
295,119.440971,23.200695001
296,119.440971,23.200947
297,119.440788,23.2009720000001
298,119.438469,23.2009720000001
299,119.438476999,23.201296001
300,119.437636999,23.2012480000001
301,119.437683,23.2014770010001
302,119.437514999,23.2015289990001
303,119.436806,23.2015289990001
304,119.436806,23.2017210010002
305,119.436806,23.201805001
306,119.436248999,23.201805001
307,119.436278999,23.2017210010002
308,119.436248999,23.2015289990001
309,119.435844,23.2015289990001
310,119.435692,23.2015289990001
311,119.435692,23.200695001
312,119.435417,23.200695001
313,119.435417,23.2004169990001
314,119.435143001,23.2004169990001
315,119.435143001,23.2003170000001
316,119.435143001,23.200138
317,119.434814,23.200138
318,119.434692,23.200138
319,119.434585999,23.200138
320,119.434585999,23.2000100000001
321,119.434585999,23.1998620000001
322,119.434448001,23.1998620000001
323,119.434303,23.1998620000001
324,119.434303,23.1997050000001
325,119.434265001,23.199597999
326,119.434029,23.1995830000001
327,119.434082001,23.199099
328,119.433745999,23.1990259990001
329,119.433745999,23.198538
330,119.433471999,23.1984730000001
331,119.433471999,23.198139
332,119.433471999,23.1979180010001
333,119.433319,23.1979180010001
334,119.433197,23.1979180010001
335,119.433197,23.197787999
336,119.433197,23.1976389990002
337,119.433044,23.1976389990002
338,119.432915,23.1976389990002
339,119.432915,23.19751
340,119.432915,23.1973610000001
341,119.432831,23.1973610000001
342,119.432640001,23.1973610000001
343,119.432678,23.1970830000001
344,119.432082999,23.1970830000001
345,119.432082999,23.196808
346,119.430679001,23.1968150000001
347,119.430695,23.1965269990001
348,119.430481,23.196472001
349,119.43042,23.196250999
350,119.429871,23.196289001
351,119.429863001,23.194586
352,119.430152999,23.194588
353,119.430138,23.1940270010001
354,119.430298,23.1940940000002
355,119.43042,23.1940270010001
356,119.43042,23.193155001
357,119.43042,23.19269
358,119.430968999,23.1926380010001
359,119.430968999,23.1925370000001
360,119.430968999,23.1923639990001
361,119.431168,23.1923639990001
362,119.431252001,23.1923639990001
363,119.431252001,23.1922050000001
364,119.431252001,23.1918050000002
365,119.431465,23.1918050000002
366,119.431488001,23.1917040010001
367,119.431526,23.1915280010001
368,119.431656,23.1915280010001
369,119.431808,23.1915280010001
370,119.431808,23.1913659990001
371,119.431808,23.1912500010001
372,119.431885001,23.1912840010001
373,119.432082999,23.1912500010001
374,119.432082999,23.188854
375,119.432082999,23.1882929990001
376,119.432045,23.1882170000001
377,119.431808,23.1881940000002
378,119.431808,23.1879160000001
379,119.431526,23.1879160000001
380,119.431526,23.187688999
381,119.431252001,23.187639
382,119.431252001,23.1868900000001
383,119.431229,23.186810999
384,119.430968999,23.186806
385,119.430968999,23.1862790010001
386,119.430725,23.1862790010001
387,119.430695,23.1859719990001
388,119.429580999,23.1859719990001
389,119.429604,23.186312
390,119.429031,23.1862510010001
391,119.429077001,23.1865230000001
392,119.428749001,23.1865270000001
393,119.428749001,23.187639
394,119.429077001,23.187639
395,119.429077001,23.1879269990002
396,119.429306,23.1879160000001
397,119.429252999,23.1881940000002
398,119.428749001,23.1881940000002
399,119.428710999,23.188477001
400,119.428474001,23.1884729990001
401,119.428474001,23.188814001
402,119.428474001,23.1890280000001
403,119.428283999,23.1890890000001
404,119.428192,23.1890280000001
405,119.428192,23.189148
406,119.428192,23.1893060000002
407,119.427955999,23.1893060000002
408,119.427635,23.1893060000002
409,119.427612,23.1895410000001
410,119.427521,23.1895830000001
411,119.426804,23.1895830000001
412,119.426880001,23.18988
413,119.426529,23.189858999
414,119.426529,23.190142
415,119.426247001,23.1901250000001
416,119.426247001,23.189858999
417,119.425415,23.189858999
418,119.425476,23.1901250000001
419,119.42514,23.190142
420,119.425156001,23.1907290000001
421,119.424583001,23.1906950000002
422,119.424583001,23.190917999
423,119.422919999,23.190971
424,119.422919999,23.1906950000002
425,119.422844,23.1906950000002
426,119.422638,23.1906950000002
427,119.422638,23.1904160000001
428,119.422363,23.1904160000001
429,119.422363,23.190307999
430,119.422363,23.190142
431,119.421524,23.190142
432,119.421516,23.190307999
433,119.421509001,23.1904160000001
434,119.421249,23.1904160000001
435,119.421249,23.190971
436,119.421524,23.190971
437,119.421524,23.1910989990001
438,119.421509001,23.1923220000001
439,119.421249,23.1923639990001
440,119.419304001,23.1923639990001
441,119.419304001,23.192660999
442,119.419128001,23.19269
443,119.418747,23.19269
444,119.418747,23.1923639990001
445,119.418198,23.1923639990001
446,119.418198,23.19269
447,119.418090999,23.19269
448,119.417914999,23.1926380010001
449,119.417914999,23.193474
450,119.418090999,23.193474
451,119.418198,23.193474
452,119.418198,23.1937350000002
453,119.418364999,23.193749999
454,119.419861,23.193749999
455,119.419861,23.1938860000002
456,119.419861,23.1940270010001
457,119.420135,23.1940270010001
458,119.420105,23.1939090010001
459,119.420135,23.193749999
460,119.420975,23.1937469990002
461,119.420975,23.1940270010001
462,119.421249,23.1940900010001
463,119.421249,23.194305
464,119.421348999,23.194305
465,119.421524,23.194305
466,119.421561999,23.1945510000002
467,119.421805999,23.194586
468,119.421805999,23.1954170010001
469,119.421692001,23.1954170010001
470,119.421524,23.1954170010001
471,119.421524,23.1956809990002
472,119.420417999,23.1956960000001
473,119.420417999,23.1954170010001
474,119.420059001,23.1954170010001
475,119.419861,23.1954170010001
476,119.419861,23.1953130000002
477,119.419861,23.1951389990001
478,119.418198,23.195141001
479,119.418198,23.1948600000002
480,119.417914999,23.1948600000002
481,119.417914999,23.1951389990001
482,119.417640999,23.1951389990001
483,119.417640999,23.196250999
484,119.417914999,23.196295
485,119.417914999,23.1965269990001
486,119.418212999,23.1965050000002
487,119.418198,23.196808
488,119.41851,23.196808
489,119.418472,23.1973610000001
490,119.418747,23.1973610000001
491,119.418747,23.1976389990002
492,119.419028999,23.197662
493,119.419028999,23.1979180010001
494,119.419586,23.1979409990001
495,119.419586,23.1981950000001
496,119.419861,23.1981950000001
497,119.419861,23.1984730000001
498,119.420471,23.1984859990001
499,119.420417999,23.1990259990001
500,119.420639,23.199043
501,119.420714999,23.1992800000001
502,119.420417999,23.199306001
503,119.420471,23.1998900000002
504,119.420135,23.1998620000001
505,119.420135,23.2015289990001
506,119.420417999,23.2015289990001
507,119.420417999,23.201805001
508,119.420714999,23.201805001
509,119.420714999,23.2027000000001
510,119.420417999,23.202639
511,119.420417999,23.2037530000002
512,119.420135,23.2037530000002
513,119.420135,23.2040270000001
514,119.419861,23.2040270000001
515,119.419861,23.204305999
516,119.419586,23.204305999
517,119.419586,23.2045820010001
518,119.419028999,23.2045820010001
519,119.419028999,23.2048610000001
520,119.418747,23.2048610000001
521,119.418732001,23.2051390000001
522,119.418472,23.2051390000001
523,119.418449,23.2053130000001
524,119.418381,23.2054160000001
525,119.418198,23.2054160000001
526,119.418198,23.2055450010001
527,119.418198,23.2056919990001
528,119.417984001,23.2056919990001
529,119.417640999,23.2056919990001
530,119.417618001,23.205932999
531,119.417548999,23.205975
532,119.416809,23.205975
533,119.416809,23.2062490000001
534,119.416526999,23.2062490000001
535,119.416565001,23.2065770000001
536,119.416251999,23.2065280000001
537,119.416260001,23.206816001
538,119.41597,23.2068059990001
539,119.415947,23.207052001
540,119.415695,23.2070850010001
541,119.415709999,23.2077050000001
542,119.415412999,23.2076400000001
543,119.415428,23.2085229990001
544,119.414863999,23.2084710010002
545,119.414848001,23.2086730000001
546,119.414726001,23.2087500000001
547,119.414307,23.2087500000001
548,119.414276,23.2089179990001
549,119.414253,23.209028
550,119.414023999,23.209028
551,119.414023999,23.2094840000001
552,119.414023999,23.209862001
553,119.413834,23.209862001
554,119.413749999,23.209862001
555,119.413696001,23.210138
556,119.413475,23.210138
557,119.413475,23.210301999
558,119.413475,23.2104170000002
559,119.413360999,23.2104170000002
560,119.413193,23.2104170000002
561,119.413193,23.2105880000001
562,119.413193,23.210694999
563,119.413085999,23.210694999
564,119.412918001,23.210694999
565,119.412848999,23.210971999
566,119.412635999,23.210971999
567,119.412628,23.2112500010001
568,119.412360999,23.2112500010001
569,119.412415,23.2115610000002
570,119.412086,23.211529
571,119.412086,23.2118050000001
572,119.411490999,23.2117630010001
573,119.411530001,23.211529
574,119.411246999,23.211529
575,119.411246999,23.2118050000001
576,119.410973,23.2118050000001
577,119.410973,23.2120839990002
578,119.410698,23.2120839990002
579,119.410698,23.2123600010001
580,119.410416,23.2123600010001
581,119.410416,23.212639
582,119.410141001,23.212639
583,119.410118,23.2140270000001
584,119.409858999,23.2140270000001
585,119.409858999,23.2154160000001
586,119.410095,23.2154160000001
587,119.410095,23.2156980000001
588,119.410416,23.215694
589,119.410393,23.2159960000001
590,119.411514,23.2159729990001
591,119.411797001,23.2159290000001
592,119.411804,23.215694
593,119.41214,23.215705999
594,119.412086,23.2148609990001
595,119.412292,23.2149070000001
596,119.412360999,23.2148609990001
597,119.412360999,23.2145820000002
598,119.412674001,23.214638
599,119.412635999,23.2143060000001
600,119.412918001,23.2143060000001
601,119.412903,23.2144780000001
602,119.412918001,23.2145820000002
603,119.413054999,23.2145820000002
604,119.413475,23.2145820000002
605,119.413512999,23.2149070000001
606,119.413193,23.2148609990001
607,119.413124001,23.2151390010002
608,119.412918001,23.2151390010002
609,119.412909999,23.215269
610,119.412903,23.2154160000001
611,119.412635999,23.2154160000001
612,119.412635999,23.216528001
613,119.412918001,23.216528001
614,119.412918001,23.2166810000002
615,119.412918001,23.2168060000002
616,119.413231,23.2168060000002
617,119.413475,23.2168060000002
618,119.413475,23.216528001
619,119.41404,23.2165509990001
620,119.414023999,23.2162489990002
621,119.414581,23.2162489990002
622,119.414581,23.216528001
623,119.414917,23.2164920010001
624,119.414863999,23.2168060000002
625,119.415137999,23.2168600010001
626,119.415137999,23.2170810000002
627,119.415283,23.2171020000002
628,119.415412999,23.2170810000002
629,119.415412999,23.2172360000001
630,119.415412999,23.2173629990002
631,119.415535001,23.2173629990002
632,119.415695,23.2173629990002
633,119.415695,23.2175290000001
634,119.415695,23.2176380010002
635,119.416084001,23.2176380010002
636,119.417084,23.2176380010002
637,119.417084,23.2179160000002
638,119.418472,23.2179160000002
639,119.418472,23.2176380010002
640,119.419518001,23.2176380010002
641,119.419586,23.2173629990002
642,119.419861,23.2173629990002
643,119.419861,23.2175290000001
644,119.419861,23.2176380010002
645,119.420097,23.2176380010002
646,119.420692001,23.2176380010002
647,119.420692001,23.2179160000002
648,119.421249,23.2178970000001
649,119.421249,23.2184720000002
650,119.421524,23.2185150010001
651,119.421524,23.2187519990002
652,119.421889999,23.2187519990002
653,119.422081001,23.2187519990002
654,119.422081001,23.2188699990002
655,119.422081001,23.2190280010001
656,119.423752,23.2190280010001
657,119.423752,23.2188699990002
658,119.423752,23.2187519990002
659,119.426529,23.2187519990002
660,119.426529,23.2188780010001
661,119.426529,23.2190280010001
662,119.426941,23.2190280010001
663,119.427635,23.2190280010001
664,119.427673,23.2192990010001
665,119.427917,23.219303
666,119.427887,23.2196040010002
667,119.428192,23.2195820000002
668,119.428185,23.2199190000002
669,119.430138,23.2198639990002
670,119.430138,23.220138999
671,119.43042,23.220138999
672,119.430405001,23.2204300000002
673,119.432082999,23.2204170010001
674,119.432129,23.220703
675,119.434859999,23.2206950000001
676,119.434859999,23.2208860000001
677,119.434859999,23.2209720000001
678,119.43557,23.2209720000001
679,119.436806,23.2209720000001
680,119.436806,23.2211210000002
681,119.436806,23.2212509990002
682,119.437286,23.2212509990002
683,119.438194,23.2212509990002
684,119.438194,23.2215269990001
685,119.438339001,23.2215269990001
686,119.438750999,23.2215269990001
687,119.438744,23.2218130000001
688,119.440697,23.2218060000002
689,119.440697,23.2219280000002
690,119.440697,23.222086
691,119.441742001,23.222086
692,119.441803001,23.2218060000002
693,119.44236,23.2218060000002
694,119.44236,23.2215269990001
695,119.443199,23.2215460000002
696,119.443192001,23.2212509990002
697,119.444366001,23.2212509990002
698,119.444862,23.2212509990002
699,,
700,119.520973,23.2645840000001
701,119.521805,23.2645840000001
702,119.521805,23.2643050000001
703,119.522087,23.2643050000001
704,119.522087,23.2640290000002
705,119.522171,23.2640290000002
706,119.522362,23.2640290000002
707,119.522362,23.2637500000002
708,119.522636,23.2637500000002
709,119.522636,23.2635170000001
710,119.522919,23.2634720000001
711,119.522888,23.2626950000001
712,119.522636,23.2626380000002
713,119.522629,23.261486
714,119.522362,23.2615280000002
715,119.522362,23.2612500000001
716,119.521912,23.2612500000001
717,119.521805,23.2612500000001
718,119.521805,23.2609750000001
719,119.52153,23.2609750000001
720,119.52153,23.2606930000002
721,119.521248,23.2606930000002
722,119.521248,23.260414
723,119.519691,23.260414
724,119.519585,23.260414
725,119.519585,23.260075
726,119.519585,23.2595840000001
727,119.519432,23.2595840000001
728,119.519302,23.2595840000001
729,119.519302,23.2591460000001
730,119.519257,23.2590480000001
731,119.519028,23.2590270000002
732,119.519028,23.2587300000001
733,119.518471,23.2587530000001
734,119.518471,23.2579170000002
735,119.518318,23.2579170000002
736,119.518234,23.257862
737,119.518196,23.2576390000001
738,119.517899,23.2576390000001
739,119.517639,23.2576390000001
740,119.517639,23.257507
741,119.517601,23.257374
742,119.517365,23.2573600000001
743,119.517387,23.2570270000001
744,119.517082,23.2570840000002
745,119.517036,23.2568490000001
746,119.516808,23.256805
747,119.516762,23.2565710000002
748,119.516525,23.2565270000001
749,119.516525,23.2556690000002
750,119.516487,23.255459
751,119.516251,23.2554170000001
752,119.516251,23.255249
753,119.516251,23.2551380000001
754,119.516129,23.2551380000001
755,119.515976,23.2551360000001
756,119.515976,23.2548620000002
757,119.515419,23.2548620000002
758,119.515434,23.2551310000001
759,119.515137,23.2551380000001
760,119.515137,23.2553100000001
761,119.515137,23.2554170000001
762,119.514969,23.2554170000001
763,119.51458,23.2554170000001
764,119.51458,23.2556760000001
765,119.513306,23.2556950000002
766,119.513191,23.2556950000002
767,119.513191,23.2554170000001
768,119.512878,23.2554170000001
769,119.512878,23.2551290000001
770,119.512642,23.2551380000001
771,119.512642,23.2543050000001
772,119.51236,23.2543050000001
773,119.51236,23.2533950000001
774,119.51236,23.2532960000001
775,119.512314,23.253231
776,119.512085,23.2531950000001
777,119.512085,23.252932
778,119.510971,23.2529160000001
779,119.510986,23.2532160000001
780,119.510696,23.2531950000001
781,119.510681,23.2534810000001
782,119.510414,23.253471
783,119.510414,23.2535950000001
784,119.510414,23.25375
785,119.510063,23.25375
786,119.509583,23.25375
787,119.50956,23.2539920000002
788,119.509026,23.2540280000001
789,119.509026,23.2543050000001
790,119.508911,23.2543050000001
791,119.508751,23.2543050000001
792,119.508751,23.2565270000001
793,119.508911,23.256533
794,119.509026,23.2565270000001
795,119.509026,23.2566430000001
796,119.509026,23.256805
797,119.509193,23.256805
798,119.509308,23.256805
799,119.509308,23.2569220000001
800,119.509308,23.2570840000002
801,119.509514,23.2570840000002
802,119.509865,23.2570840000002
803,119.509865,23.2573600000001
804,119.509949,23.2573600000001
805,119.510414,23.2573600000001
806,119.510414,23.2576390000001
807,119.510498,23.2576390000001
808,119.512085,23.2576390000001
809,119.512085,23.2579170000002
810,119.51236,23.2578890000001
811,119.51236,23.2581920000002
812,119.512611,23.2582020000002
813,119.512642,23.2583010000001
814,119.512642,23.2587530000001
815,119.512878,23.2587300000001
816,119.512878,23.2590940000001
817,119.513191,23.2590270000002
818,119.513191,23.259304
819,119.513329,23.259304
820,119.513474,23.259304
821,119.513527,23.2595370000001
822,119.513748,23.2595840000001
823,119.513794,23.2598080000001
824,119.51403,23.2598630000001
825,119.514099,23.260071
826,119.514305,23.2601390000002
827,119.514282,23.2606930000002
828,119.51403,23.2606930000002
829,119.51403,23.2626380000002
830,119.514282,23.2626950000001
831,119.514282,23.263197
832,119.51458,23.263197
833,119.514595,23.2634280000001
834,119.514709,23.2634720000001
835,119.515137,23.2634720000001
836,119.515152,23.263718
837,119.515419,23.2637500000002
838,119.515419,23.2638680000002
839,119.515419,23.2640290000002
840,119.515747,23.2640290000002
841,119.516251,23.2640290000002
842,119.516296,23.2642820000002
843,119.516525,23.2643050000001
844,119.516525,23.2645840000001
845,119.517639,23.2645840000001
846,119.517639,23.2647090000001
847,119.517639,23.2651390000001
848,119.517883,23.2650760000001
849,119.517883,23.2654170000001
850,119.518196,23.2654170000001
851,119.518211,23.2656520000002
852,119.518311,23.2656940000001
853,119.519585,23.2656940000001
854,119.519585,23.26552
855,119.519585,23.2654170000001
856,119.519791,23.2654170000001
857,119.519859,23.2651390000001
858,119.520081,23.2651390000001
859,119.520142,23.2648620000002
860,119.520988,23.2649230000001
861,119.520973,23.2645840000001
862,,
863,119.510414,23.2729170000001
864,119.510414,23.272707
865,119.510414,23.272364
866,119.510628,23.272364
867,119.510651,23.2722680000001
868,119.510696,23.2720810000001
869,119.510994,23.2721390000001
870,119.510971,23.2709710000001
871,119.511253,23.2709710000001
872,119.511253,23.2706950000002
873,119.511475,23.2706950000002
874,119.51152,23.2697160000001
875,119.51152,23.2695830000001
876,119.511253,23.2695830000001
877,119.511253,23.2676390000001
878,119.511467,23.2676490000002
879,119.511528,23.2665270000001
880,119.511292,23.2664790000002
881,119.511253,23.2662510000001
882,119.510681,23.2662960000001
883,119.510696,23.2659720000001
884,119.509865,23.2659720000001
885,119.509888,23.2662960000001
886,119.509583,23.2662510000001
887,119.509575,23.2665270000001
888,119.509308,23.2665270000001
889,119.509308,23.266724
890,119.509308,23.2668060000001
891,119.508965,23.2668060000001
892,119.507919,23.2668060000001
893,119.507874,23.2670900000001
894,119.506248,23.2670840000001
895,119.506226,23.2673020000001
896,119.506073,23.2673610000002
897,119.505692,23.2673610000002
898,119.505692,23.2675170000001
899,119.505692,23.2676390000001
900,119.505493,23.2676390000001
901,119.505142,23.2676390000001
902,119.505074,23.2679160000001
903,119.504585,23.2679160000001
904,119.504585,23.2681960000002
905,119.504028,23.2681940000002
906,119.504089,23.2684940000001
907,119.503754,23.2684730000001
908,119.503708,23.268673
909,119.503685,23.2687490000001
910,119.503471,23.2687490000001
911,119.503479,23.2691020000001
912,119.503197,23.269028
913,119.503189,23.2695830000001
914,119.502914,23.2695830000001
915,119.502914,23.2706950000002
916,119.503113,23.2706950000002
917,119.503197,23.2706950000002
918,119.503197,23.2712500000001
919,119.503197,23.2718050000001
920,119.502914,23.2718050000001
921,119.50293,23.2720950000001
922,119.50264,23.2720810000001
923,119.50264,23.2726380000001
924,119.50293,23.272705
925,119.502914,23.2729170000001
926,119.503242,23.2729170000001
927,119.503471,23.2729170000001
928,119.503471,23.2730710000001
929,119.503471,23.273195
930,119.504234,23.273195
931,119.505974,23.273195
932,119.505974,23.2734780000002
933,119.506104,23.2734990000001
934,119.506805,23.2734990000001
935,119.506805,23.273195
936,119.507362,23.273195
937,119.507362,23.2734990000001
938,119.507507,23.273495
939,119.508484,23.2734990000001
940,119.508469,23.273195
941,119.509026,23.273195
942,119.509094,23.2734990000001
943,119.509865,23.273474
944,119.509865,23.2733210000002
945,119.509865,23.273195
946,119.509995,23.273195
947,119.510139,23.273195
948,119.510139,23.2730560000001
949,119.510139,23.2729170000001
950,119.510284,23.2729170000001
951,119.510414,23.2729170000001
952,,
953,119.50486,23.275696
954,119.5047,23.275696
955,119.504585,23.275696
