t,sat_name,beam_index,ue,received power (W),phase (radians),path loss (dB),path gain (dB)
11,3_0_24,10,2,1.69218e-12,0.737824,208.638,-208.638
11,3_0_24,10,3,8.05961e-14,-1.35781,221.86,-221.86
11,3_0_24,11,1,2.5642e-14,-2.39898,226.833,-226.833
11,3_0_24,11,2,5.28217e-12,0.889248,203.695,-203.695
11,3_0_24,11,3,2.12617e-13,-1.3778,217.647,-217.647
11,3_0_24,12,1,2.23266e-13,-2.30271,217.435,-217.435
11,3_0_24,12,2,6.7805e-12,1.06787,202.61,-202.61
11,3_0_24,12,3,3.96156e-13,-1.24074,214.944,-214.944
11,3_0_24,13,1,2.69698e-12,-2.31853,206.614,-206.614
11,3_0_24,13,2,2.15196e-12,1.14109,207.594,-207.594
11,3_0_24,13,3,1.57871e-13,-1.26072,218.94,-218.94
11,3_0_24,14,1,4.41938e-12,-2.33435,204.469,-204.469
11,3_0_24,14,2,9.39972e-12,1.20602,201.192,-201.192
11,3_0_24,14,3,9.86613e-13,-1.28071,210.981,-210.981
11,3_0_24,15,1,1.28955e-12,-2.35016,209.818,-209.818
11,3_0_24,15,2,3.3292e-14,1.29269,225.699,-225.699
11,3_0_24,15,3,1.45426e-12,-1.3007,209.296,-209.296
11,3_0_24,16,1,4.92004e-12,-2.25389,204.003,-204.003
11,3_0_24,16,2,2.61971e-12,1.44699,206.74,-206.74
11,3_0_24,16,3,4.69191e-13,-1.16364,214.209,-214.209
11,3_0_24,17,1,6.12876e-12,-2.26971,203.049,-203.049
11,3_0_24,17,2,4.47889e-12,1.78981,204.411,-204.411
11,3_0_24,17,3,5.50414e-12,-1.18362,203.516,-203.516
11,3_0_24,18,1,4.42678e-08,-2.28553,164.462,-164.462
11,3_0_24,18,2,1.53877e-11,2.80184,199.051,-199.051
11,3_0_24,18,3,6.47101e-12,-1.20361,202.813,-202.813
11,2_0_1,0,1,4.51442e-12,-0.451869,204.377,-204.377
11,2_0_1,0,2,8.77838e-11,2.68153,191.489,-191.489
11,2_0_1,0,3,4.65188e-12,-1.02042,204.246,-204.246
11,2_0_1,1,1,1.54807e-13,-0.476739,219.025,-219.025
11,2_0_1,1,2,6.34798e-13,2.66781,212.896,-212.896
11,2_0_1,1,3,2.54388e-14,-1.05286,226.868,-226.868
11,2_0_1,2,1,3.30437e-12,-0.501608,205.732,-205.732
11,2_0_1,2,2,2.13022e-12,2.65409,207.639,-207.639
11,2_0_1,2,3,1.4732e-13,-1.08529,219.24,-219.24
11,2_0_1,3,1,2.50848e-12,-0.526478,206.929,-206.929
11,2_0_1,3,2,7.20291e-14,2.64036,222.348,-222.348
11,2_0_1,3,3,2.14325e-12,-1.11773,207.612,-207.612
11,2_0_1,4,1,1.31331e-11,-0.464138,199.739,-199.739
11,2_0_1,4,2,4.70917e-11,2.66385,194.193,-194.193
11,2_0_1,4,3,1.35098e-12,-0.98361,209.616,-209.616
11,2_0_1,5,1,2.0531e-07,2.65259,157.799,-157.799
11,2_0_1,5,2,3.9269e-09,-0.491466,174.982,-174.982
11,2_0_1,5,3,4.09051e-12,-1.01604,204.805,-204.805
11,2_0_1,6,1,2.91672e-12,2.62772,206.274,-206.274
11,2_0_1,6,2,1.72222e-12,-0.50519,208.562,-208.562
11,2_0_1,6,3,1.22488e-10,-1.04848,190.042,-190.042
11,2_0_1,7,1,1.95572e-15,2.60285,238.01,-238.01
11,2_0_1,7,2,3.36152e-13,2.62268,215.657,-215.657
11,2_0_1,7,3,7.25953e-12,2.06068,202.314,-202.314
11,2_0_1,8,1,3.77153e-13,-0.476407,215.158,-215.158
11,2_0_1,8,2,6.66332e-13,2.64617,212.686,-212.686
11,2_0_1,8,3,7.01509e-13,2.19479,212.462,-212.462
11,2_0_1,9,1,3.44989e-14,-0.501276,225.545,-225.545
11,2_0_1,9,2,6.11762e-12,2.63244,203.057,-203.057
11,2_0_1,9,3,1.08562e-14,2.16236,230.566,-230.566
11,2_0_1,10,1,4.26416e-12,-0.526146,204.624,-204.624
11,2_0_1,10,2,1.12616e-11,2.61872,200.407,-200.407
11,2_0_1,10,3,3.37102e-13,-1.01167,215.645,-215.645
11,2_0_1,11,1,4.11728e-12,-0.551016,204.777,-204.777
11,2_0_1,11,2,5.26813e-12,2.60499,203.706,-203.706
11,2_0_1,11,3,7.98435e-13,-1.0441,211.9,-211.9
11,2_0_1,12,1,4.36156e-12,-0.488676,204.526,-204.526
11,2_0_1,12,2,6.07784e-12,2.62848,203.085,-203.085
11,2_0_1,12,3,5.08524e-14,-0.90999,223.86,-223.86
11,2_0_1,13,1,1.08259e-12,-0.513545,210.578,-210.578
11,2_0_1,13,2,2.45699e-13,2.61476,217.019,-217.019
11,2_0_1,13,3,1.95299e-13,-0.942425,218.016,-218.016
11,2_0_1,14,1,3.8496e-13,-0.538415,215.069,-215.069
11,2_0_1,14,2,4.37998e-12,-0.540559,204.508,-204.508
11,2_0_1,14,3,5.0195e-12,-0.974859,203.916,-203.916
11,2_0_1,15,1,4.23345e-12,2.57831,204.656,-204.656
11,2_0_1,15,2,3.4504e-12,-0.554283,205.544,-205.544
11,2_0_1,15,3,8.07453e-12,-1.00729,201.852,-201.852
11,2_0_1,16,1,1.80067e-11,2.64065,198.368,-198.368
11,2_0_1,16,2,2.75109e-12,-0.530795,206.528,-206.528
11,2_0_1,16,3,6.94311e-13,-0.873179,212.507,-212.507
11,2_0_1,17,1,6.56746e-12,2.61578,202.749,-202.749
11,2_0_1,17,2,1.72195e-12,-0.544519,208.563,-208.563
11,2_0_1,17,3,1.61107e-11,-0.905614,198.852,-198.852
11,2_0_1,18,1,2.10243e-12,2.59091,207.696,-207.696
11,2_0_1,18,2,3.28722e-14,-0.558243,225.754,-225.754
11,2_0_1,18,3,7.57683e-08,2.20354,162.128,-162.128
11,1_0_9,0,1,3.62389e-13,-1.13728,215.331,-215.331
11,1_0_9,0,2,1.39674e-12,-2.47134,209.472,-209.472
11,1_0_9,0,3,7.32083e-12,-2.60751,202.277,-202.277
11,1_0_9,1,1,1.53347e-12,-1.06859,209.066,-209.066
11,1_0_9,1,2,1.39011e-12,-2.39773,209.492,-209.492
11,1_0_9,1,3,6.21004e-12,-2.54442,202.992,-202.992
11,1_0_9,2,1,8.5009e-12,-0.999897,201.628,-201.628
11,1_0_9,2,2,1.2434e-12,-2.32413,209.977,-209.977
11,1_0_9,2,3,2.18669e-11,-2.4812,197.525,-197.525
11,1_0_9,3,1,2.06731e-12,-0.931204,207.769,-207.769
11,1_0_9,3,2,1.06491e-12,-2.25052,210.65,-210.65
11,1_0_9,3,3,3.08847e-13,-2.41809,216.025,-216.025
11,1_0_9,4,1,2.44039e-13,-1.15954,217.048,-217.048
11,1_0_9,4,2,2.18907e-13,-2.4964,217.52,-217.52
11,1_0_9,4,3,3.48734e-13,-2.58534,215.498,-215.498
11,1_0_9,5,1,5.50947e-14,-1.09085,223.512,-223.512
11,1_0_9,5,2,4.4031e-13,-2.4228,214.485,-214.485
11,1_0_9,5,3,6.12955e-14,-2.52185,223.048,-223.048
11,1_0_9,6,1,1.26101e-12,-1.02215,209.916,-209.916
11,1_0_9,6,2,5.82766e-13,-2.34919,213.268,-213.268
11,1_0_9,6,3,6.93858e-12,-2.4591,202.51,-202.51
11,1_0_9,7,1,1.91832e-12,-0.953458,208.094,-208.094
11,1_0_9,7,2,1.59477e-12,-2.27559,208.896,-208.896
11,1_0_9,7,3,5.89634e-12,-2.39586,203.217,-203.217
11,1_0_9,8,1,4.59256e-12,-1.18179,204.302,-204.302
11,1_0_9,8,2,1.14867e-13,-2.52147,220.321,-220.321
11,1_0_9,8,3,8.66328e-12,-2.56351,201.546,-201.546
11,1_0_9,9,1,3.17952e-12,-1.1131,205.899,-205.899
11,1_0_9,9,2,3.79261e-12,-2.44786,205.133,-205.133
11,1_0_9,9,3,1.20407e-08,-2.50006,170.116,-170.116
11,1_0_9,10,1,1.02819e-11,-1.04441,200.802,-200.802
11,1_0_9,10,2,7.26562e-12,-2.37426,202.31,-202.31
11,1_0_9,10,3,1.26854e-13,-2.43711,219.89,-219.89
11,1_0_9,11,1,2.9168e-12,-0.975713,206.274,-206.274
11,1_0_9,11,2,4.54427e-13,-2.30065,214.348,-214.348
11,1_0_9,11,3,3.97131e-13,0.767842,214.933,-214.933
11,1_0_9,12,1,4.69558e-15,1.93754,234.206,-234.206
11,1_0_9,12,2,7.10471e-15,-2.54654,232.407,-232.407
11,1_0_9,12,3,1.94865e-16,0.600541,248.025,-248.025
11,1_0_9,13,1,1.23214e-14,2.00624,230.016,-230.016
11,1_0_9,13,2,2.38045e-15,0.668662,237.156,-237.156
11,1_0_9,13,3,5.46728e-15,-2.47838,233.545,-233.545
11,1_0_9,14,1,3.22787e-14,-1.06666,225.834,-225.834
11,1_0_9,14,2,1.29751e-14,-2.39932,229.792,-229.792
11,1_0_9,14,3,7.89932e-13,-2.41489,211.947,-211.947
11,1_0_9,15,1,2.72805e-14,-0.997968,226.564,-226.564
11,1_0_9,15,2,1.86367e-13,-2.32572,218.219,-218.219
11,1_0_9,15,3,1.95108e-12,-2.35177,208.02,-208.02
11,1_0_9,16,1,5.25755e-13,-1.2263,213.715,-213.715
11,1_0_9,16,2,5.81277e-13,-2.5716,213.279,-213.279
11,1_0_9,16,3,1.47707e-13,-2.51913,219.229,-219.229
11,1_0_9,17,1,1.20295e-12,-1.15761,210.12,-210.12
11,1_0_9,17,2,3.20738e-13,-2.498,215.861,-215.861
11,1_0_9,17,3,2.15385e-12,-2.456,207.591,-207.591
11,1_0_9,18,1,1.35422e-13,-1.08892,219.606,-219.606
11,1_0_9,18,2,9.64349e-13,-2.42439,211.08,-211.08
11,1_0_9,18,3,7.77116e-12,-2.39288,202.018,-202.018
12,3_0_24,0,1,4.565e-12,0.691876,204.328,-204.328
12,3_0_24,0,2,1.34626e-12,-3.04578,209.631,-209.631
12,3_0_24,0,3,6.95083e-13,0.588829,212.502,-212.502
12,3_0_24,1,1,9.97896e-12,0.676415,200.932,-200.932
12,3_0_24,1,2,1.67528e-08,-3.05071,168.682,-168.682
12,3_0_24,1,3,3.40912e-13,0.568997,215.596,-215.596
12,3_0_24,2,1,5.80389e-14,0.660953,223.286,-223.286
12,3_0_24,2,2,5.20252e-16,0.0859593,243.761,-243.761
12,3_0_24,2,3,3.28892e-13,0.549165,215.752,-215.752
12,3_0_24,3,1,3.97423e-13,0.645491,214.93,-214.93
12,3_0_24,3,2,1.13403e-12,-3.06056,210.377,-210.377
12,3_0_24,3,3,4.95715e-13,0.529333,213.97,-213.97
12,3_0_24,4,1,3.79478e-12,0.738704,205.131,-205.131
12,3_0_24,4,2,5.92726e-13,-3.00273,213.194,-213.194
12,3_0_24,4,3,3.72211e-13,0.664931,215.215,-215.215
12,3_0_24,5,1,2.82355e-12,0.723242,206.415,-206.415
12,3_0_24,5,2,3.28911e-12,-3.00766,205.752,-205.752
12,3_0_24,5,3,1.87838e-12,0.645099,208.185,-208.185
12,3_0_24,6,1,9.59999e-12,0.70778,201.1,-201.1
12,3_0_24,6,2,8.82573e-12,-3.01259,201.465,-201.465
12,3_0_24,6,3,1.2851e-12,0.625267,209.833,-209.833
12,3_0_24,7,1,1.09632e-10,-2.44927,190.523,-190.523
12,3_0_24,7,2,8.95177e-10,0.124079,181.404,-181.404
12,3_0_24,7,3,6.55341e-13,0.605435,212.758,-212.758
12,3_0_24,8,1,3.84902e-13,-2.35606,215.069,-215.069
12,3_0_24,8,2,9.67326e-12,0.181909,201.067,-201.067
12,3_0_24,8,3,3.27671e-14,0.741032,225.768,-225.768
12,3_0_24,9,1,6.98046e-13,-2.37152,212.484,-212.484
12,3_0_24,9,2,3.53294e-12,0.176981,205.441,-205.441
12,3_0_24,9,3,2.43386e-17,-2.42039,257.06,-257.06
12,3_0_24,10,1,3.00415e-14,0.754607,226.146,-226.146
12,3_0_24,10,2,4.09343e-14,0.172053,224.802,-224.802
12,3_0_24,10,3,6.72062e-14,0.701368,222.649,-222.649
12,3_0_24,11,1,1.66977e-14,0.739145,228.696,-228.696
12,3_0_24,11,2,1.27438e-13,-2.97447,219.87,-219.87
12,3_0_24,11,3,2.15967e-13,0.681536,217.579,-217.579
12,3_0_24,12,1,1.56104e-14,0.832358,228.989,-228.989
12,3_0_24,12,2,1.42558e-12,-2.91664,209.383,-209.383
12,3_0_24,12,3,4.87057e-13,0.817134,214.047,-214.047
12,3_0_24,13,1,1.96607e-12,0.816896,207.987,-207.987
12,3_0_24,13,2,2.16568e-14,-2.92156,227.567,-227.567
12,3_0_24,13,3,2.53564e-13,0.797302,216.882,-216.882
12,3_0_24,14,1,3.97168e-12,0.801434,204.933,-204.933
12,3_0_24,14,2,2.99007e-12,-2.92649,206.166,-206.166
12,3_0_24,14,3,8.01584e-13,0.77747,211.883,-211.883
12,3_0_24,15,1,4.18033e-12,0.785973,204.711,-204.711
12,3_0_24,15,2,1.00552e-12,-2.93142,210.899,-210.899
12,3_0_24,15,3,1.68797e-12,0.757638,208.649,-208.649
12,3_0_24,16,1,8.023e-12,0.879186,201.879,-201.879
12,3_0_24,16,2,2.82418e-12,-2.87359,206.414,-206.414
12,3_0_24,16,3,1.26266e-12,0.893236,209.91,-209.91
12,3_0_24,17,1,7.98061e-12,0.863724,201.902,-201.902
12,3_0_24,17,2,8.49351e-12,-2.87852,201.632,-201.632
12,3_0_24,17,3,7.41475e-12,0.873404,202.222,-202.222
12,3_0_24,18,1,2.37961e-08,0.848262,167.158,-167.158
12,3_0_24,18,2,3.29016e-11,-2.88344,195.751,-195.751
12,3_0_24,18,3,4.30163e-12,0.853572,204.586,-204.586
12,2_0_1,0,1,4.15593e-12,-1.38182,204.736,-204.736
12,2_0_1,0,2,8.18695e-11,1.52276,191.792,-191.792
12,2_0_1,0,3,2.42412e-12,0.0228494,207.077,-207.077
12,2_0_1,1,1,1.05447e-13,-1.4075,220.692,-220.692
12,2_0_1,1,2,9.10198e-13,1.50819,211.331,-211.331
12,2_0_1,1,3,6.33203e-14,-0.0100418,222.907,-222.907
12,2_0_1,2,1,3.34141e-12,-1.43319,205.683,-205.683
12,2_0_1,2,2,2.12262e-12,1.49362,207.654,-207.654
12,2_0_1,2,3,2.68066e-13,-0.042933,216.64,-216.64
12,2_0_1,3,1,3.67725e-12,-1.45888,205.268,-205.268
12,2_0_1,3,2,1.17692e-12,1.47905,210.215,-210.215
12,2_0_1,3,3,1.66545e-12,-0.0758242,208.707,-208.707
12,2_0_1,4,1,6.52091e-12,-1.39163,202.78,-202.78
12,2_0_1,4,2,6.47594e-11,1.50753,192.81,-192.81
12,2_0_1,4,3,3.74328e-12,0.0616045,205.19,-205.19
12,2_0_1,5,1,1.69486e-08,1.72428,168.631,-168.631
12,2_0_1,5,2,8.96679e-09,-1.64863,171.396,-171.396
12,2_0_1,5,3,2.54015e-12,0.0287133,206.874,-206.874
12,2_0_1,6,1,6.28419e-12,1.69859,202.94,-202.94
12,2_0_1,6,2,1.22147e-12,-1.66321,210.054,-210.054
12,2_0_1,6,3,1.23499e-10,-0.00417796,190.006,-190.006
12,2_0_1,7,1,3.48844e-14,1.67291,225.496,-225.496
12,2_0_1,7,2,4.19138e-14,1.46382,224.699,-224.699
12,2_0_1,7,3,7.81018e-12,3.10452,201.996,-201.996
12,2_0_1,8,1,1.02744e-13,-1.40144,220.805,-220.805
12,2_0_1,8,2,9.19636e-13,1.4923,211.287,-211.287
12,2_0_1,8,3,5.79814e-13,-3.04123,213.29,-213.29
12,2_0_1,9,1,1.07685e-13,-1.42713,220.601,-220.601
12,2_0_1,9,2,6.07738e-12,1.47773,203.086,-203.086
12,2_0_1,9,3,7.7625e-15,-3.07412,232.023,-232.023
12,2_0_1,10,1,4.82712e-12,-1.45281,204.086,-204.086
12,2_0_1,10,2,1.03799e-11,1.46316,200.761,-200.761
12,2_0_1,10,3,3.84052e-13,0.034577,215.079,-215.079
12,2_0_1,11,1,7.24392e-12,-1.4785,202.323,-202.323
12,2_0_1,11,2,9.01915e-12,1.44859,201.371,-201.371
12,2_0_1,11,3,1.00516e-12,0.00168576,210.9,-210.9
12,2_0_1,12,1,3.36136e-12,-1.41125,205.658,-205.658
12,2_0_1,12,2,3.58167e-12,1.47707,205.382,-205.382
12,2_0_1,12,3,2.30044e-13,0.139114,217.305,-217.305
12,2_0_1,13,1,5.54364e-12,-1.43694,203.485,-203.485
12,2_0_1,13,2,1.12523e-12,1.4625,210.41,-210.41
12,2_0_1,13,3,1.99003e-13,0.106223,217.934,-217.934
12,2_0_1,14,1,1.92791e-12,-1.46262,208.072,-208.072
12,2_0_1,14,2,1.31377e-12,-1.69366,209.738,-209.738
12,2_0_1,14,3,2.6634e-12,0.0733319,206.668,-206.668
12,2_0_1,15,1,2.01874e-12,1.65328,207.872,-207.872
12,2_0_1,15,2,2.70408e-12,-1.70823,206.603,-206.603
12,2_0_1,15,3,6.5794e-12,0.0404407,202.741,-202.741
12,2_0_1,16,1,1.85492e-11,1.72053,198.24,-198.24
12,2_0_1,16,2,9.26357e-14,-1.67975,221.255,-221.255
12,2_0_1,16,3,7.21818e-13,0.177869,212.338,-212.338
12,2_0_1,17,1,1.19025e-11,1.69484,200.166,-200.166
12,2_0_1,17,2,5.34593e-12,-1.69432,203.643,-203.643
12,2_0_1,17,3,2.70591e-11,0.144978,196.6,-196.6
12,2_0_1,18,1,1.95521e-12,1.66916,208.011,-208.011
12,2_0_1,18,2,1.74182e-13,-1.70889,218.513,-218.513
12,2_0_1,18,3,1.06893e-07,-3.02951,160.633,-160.633
12,1_0_9,0,1,3.95816e-13,-2.84139,214.948,-214.948
12,1_0_9,0,2,1.47794e-12,2.39455,209.226,-209.226
12,1_0_9,0,3,4.05194e-12,-2.02297,204.846,-204.846
12,1_0_9,1,1,1.85939e-12,-2.77368,208.229,-208.229
12,1_0_9,1,2,1.27339e-12,2.46726,209.873,-209.873
12,1_0_9,1,3,2.07643e-12,-1.96044,207.75,-207.75
12,1_0_9,2,1,7.669e-12,-2.70596,202.075,-202.075
12,1_0_9,2,2,1.28958e-12,2.53996,209.818,-209.818
12,1_0_9,2,3,6.9199e-12,-1.89791,202.522,-202.522
12,1_0_9,3,1,1.20577e-12,-2.63824,210.11,-210.11
12,1_0_9,3,2,1.39972e-12,2.61267,209.462,-209.462
12,1_0_9,3,3,2.92817e-13,-1.83538,216.257,-216.257
12,1_0_9,4,1,3.73849e-13,-2.86547,215.196,-215.196
12,1_0_9,4,2,1.14024e-13,2.36775,220.353,-220.353
12,1_0_9,4,3,4.7965e-13,-2.00253,214.114,-214.114
12,1_0_9,5,1,1.37076e-13,-2.79775,219.553,-219.553
12,1_0_9,5,2,3.7238e-13,2.44046,215.213,-215.213
12,1_0_9,5,3,2.2887e-13,-1.94,217.327,-217.327
12,1_0_9,6,1,1.19074e-12,-2.73003,210.165,-210.165
12,1_0_9,6,2,6.32626e-13,2.51317,212.911,-212.911
12,1_0_9,6,3,2.68148e-12,-1.87747,206.639,-206.639
12,1_0_9,7,1,2.22302e-12,-2.66231,207.453,-207.453
12,1_0_9,7,2,1.27196e-12,2.58588,209.878,-209.878
12,1_0_9,7,3,2.47409e-12,-1.81495,206.989,-206.989
12,1_0_9,8,1,4.1091e-12,-2.88954,204.785,-204.785
12,1_0_9,8,2,3.11749e-14,2.34096,225.985,-225.985
12,1_0_9,8,3,4.54087e-12,-1.9821,204.351,-204.351
12,1_0_9,9,1,6.34738e-12,-2.82183,202.897,-202.897
12,1_0_9,9,2,2.45469e-12,2.41367,207.023,-207.023
12,1_0_9,9,3,4.84504e-09,-1.91957,174.07,-174.07
12,1_0_9,10,1,1.26216e-11,-2.75411,199.912,-199.912
12,1_0_9,10,2,8.9575e-12,2.48638,201.401,-201.401
12,1_0_9,10,3,7.07836e-14,-1.85704,222.423,-222.423
12,1_0_9,11,1,4.33438e-12,-2.68639,204.553,-204.553
12,1_0_9,11,2,2.31277e-12,2.55909,207.281,-207.281
12,1_0_9,11,3,4.45608e-13,1.34708,214.433,-214.433
12,1_0_9,12,1,7.05029e-15,0.227973,232.441,-232.441
12,1_0_9,12,2,1.02681e-14,2.31417,230.808,-230.808
12,1_0_9,12,3,6.75249e-16,1.17994,242.628,-242.628
12,1_0_9,13,1,5.77593e-15,0.295693,233.307,-233.307
12,1_0_9,13,2,4.83505e-15,-0.754712,234.079,-234.079
12,1_0_9,13,3,2.78773e-15,-1.89913,236.47,-236.47
12,1_0_9,14,1,4.75099e-14,-2.77818,224.155,-224.155
12,1_0_9,14,2,1.79871e-15,2.45959,238.373,-238.373
12,1_0_9,14,3,4.35322e-13,-1.8366,214.535,-214.535
12,1_0_9,15,1,6.44772e-15,-2.71046,232.829,-232.829
12,1_0_9,15,2,1.44536e-13,2.5323,219.323,-219.323
12,1_0_9,15,3,6.38723e-13,-1.77407,212.87,-212.87
12,1_0_9,16,1,4.4216e-13,-2.93769,214.467,-214.467
12,1_0_9,16,2,5.90936e-13,2.28738,213.207,-213.207
12,1_0_9,16,3,1.41325e-13,-1.94122,219.421,-219.421
12,1_0_9,17,1,1.20054e-12,-2.86997,210.129,-210.129
12,1_0_9,17,2,3.31468e-13,2.36009,215.718,-215.718
12,1_0_9,17,3,1.23372e-12,-1.87869,210.011,-210.011
12,1_0_9,18,1,1.12964e-13,-2.80226,220.393,-220.393
12,1_0_9,18,2,1.01624e-12,2.4328,210.853,-210.853
12,1_0_9,18,3,3.28982e-12,-1.81616,205.751,-205.751
13,3_0_24,0,1,1.56227e-11,-1.7426,198.985,-198.985
13,3_0_24,0,2,9.97468e-13,-1.31694,210.934,-210.934
13,3_0_24,0,3,1.29827e-12,-2.4039,209.789,-209.789
13,3_0_24,1,1,1.33584e-11,-1.79083,199.665,-199.665
13,3_0_24,1,2,3.20969e-08,-1.32138,165.858,-165.858
13,3_0_24,1,3,7.09132e-13,-2.42357,212.415,-212.415
13,3_0_24,2,1,7.7933e-14,-1.84756,222.006,-222.006
13,3_0_24,2,2,8.87599e-16,1.81578,241.441,-241.441
13,3_0_24,2,3,3.82597e-13,-2.44324,215.095,-215.095
13,3_0_24,3,1,7.20193e-13,-1.79685,212.348,-212.348
13,3_0_24,3,2,4.60072e-13,-1.33025,214.295,-214.295
13,3_0_24,3,3,4.11187e-13,-2.46291,214.782,-214.782
13,3_0_24,4,1,8.15299e-12,-1.69542,201.81,-201.81
13,3_0_24,4,2,1.40059e-12,-1.27608,209.46,-209.46
13,3_0_24,4,3,6.58754e-13,-2.32883,212.736,-212.736
13,3_0_24,5,1,8.67102e-12,-1.70541,201.542,-201.542
13,3_0_24,5,2,4.67235e-12,-1.28052,204.227,-204.227
13,3_0_24,5,3,2.45316e-12,-2.3485,207.026,-207.026
13,3_0_24,6,1,3.66642e-11,-1.71864,195.28,-195.28
13,3_0_24,6,2,7.6875e-12,-1.28496,202.065,-202.065
13,3_0_24,6,3,1.25541e-12,-2.36817,209.935,-209.935
13,3_0_24,7,1,2.8026e-10,1.41081,186.447,-186.447
13,3_0_24,7,2,1.12581e-10,1.85219,190.408,-190.408
13,3_0_24,7,3,4.17012e-13,-2.38784,214.721,-214.721
13,3_0_24,8,1,1.60946e-12,1.51424,208.856,-208.856
13,3_0_24,8,2,1.15549e-11,1.90636,200.295,-200.295
13,3_0_24,8,3,1.69676e-14,-2.25377,228.627,-228.627
13,3_0_24,9,1,1.30573e-12,1.51395,209.764,-209.764
13,3_0_24,9,2,3.06236e-12,1.90192,206.062,-206.062
13,3_0_24,9,3,2.96235e-16,0.868157,246.206,-246.206
13,3_0_24,10,1,8.29777e-14,-1.79913,221.733,-221.733
13,3_0_24,10,2,1.13249e-13,1.89748,220.382,-220.382
13,3_0_24,10,3,5.46268e-14,-2.29311,223.549,-223.549
13,3_0_24,11,1,2.89808e-13,-1.71546,216.302,-216.302
13,3_0_24,11,2,3.88586e-14,-1.24855,225.028,-225.028
13,3_0_24,11,3,2.13139e-13,-2.31277,217.636,-217.636
13,3_0_24,12,1,8.45709e-13,-1.61075,211.651,-211.651
13,3_0_24,12,2,1.02196e-12,-1.19438,210.828,-210.828
13,3_0_24,12,3,5.53294e-13,-2.1787,213.493,-213.493
13,3_0_24,13,1,2.28421e-12,-1.62011,207.335,-207.335
13,3_0_24,13,2,4.60118e-13,-1.19882,214.294,-214.294
13,3_0_24,13,3,3.79817e-13,-2.19837,215.127,-215.127
13,3_0_24,14,1,6.5989e-12,-1.63184,202.728,-202.728
13,3_0_24,14,2,8.75825e-13,-1.20326,211.499,-211.499
13,3_0_24,14,3,6.24288e-13,-2.21804,212.969,-212.969
13,3_0_24,15,1,1.22896e-11,-1.6435,200.027,-200.027
13,3_0_24,15,2,3.53757e-12,-1.2077,205.436,-205.436
13,3_0_24,15,3,1.95217e-12,-2.23771,208.018,-208.018
13,3_0_24,16,1,2.56996e-11,-1.55106,196.823,-196.823
13,3_0_24,16,2,3.35252e-12,-1.15353,205.669,-205.669
13,3_0_24,16,3,2.44671e-12,-2.10363,207.037,-207.037
13,3_0_24,17,1,1.96341e-11,-1.55957,197.993,-197.993
13,3_0_24,17,2,8.03643e-12,-1.15797,201.872,-201.872
13,3_0_24,17,3,5.53458e-12,-2.1233,203.492,-203.492
13,3_0_24,18,1,1.44604e-08,-1.553,169.321,-169.321
13,3_0_24,18,2,2.42776e-11,-1.16241,197.071,-197.071
13,3_0_24,18,3,2.9102e-12,-2.14297,206.284,-206.284
13,2_0_1,0,1,4.14738e-12,-1.39107,204.745,-204.745
13,2_0_1,0,2,7.71444e-11,-0.95614,192.05,-192.05
13,2_0_1,0,3,9.22313e-13,-0.65387,211.274,-211.274
13,2_0_1,1,1,2.55117e-14,-1.41756,226.855,-226.855
13,2_0_1,1,2,7.08986e-13,-0.971553,212.416,-212.416
13,2_0_1,1,3,8.73188e-14,-0.687198,221.512,-221.512
13,2_0_1,2,1,3.19665e-12,-1.44405,205.876,-205.876
13,2_0_1,2,2,2.70861e-12,-0.986966,206.595,-206.595
13,2_0_1,2,3,4.32189e-13,-0.720525,214.566,-214.566
13,2_0_1,3,1,6.98118e-12,-1.47055,202.483,-202.483
13,2_0_1,3,2,5.0347e-12,-1.00238,203.903,-203.903
13,2_0_1,3,3,8.65985e-13,-0.753853,211.548,-211.548
13,2_0_1,4,1,1.41712e-11,-1.39842,199.409,-199.409
13,2_0_1,4,2,1.92562e-11,-0.968896,198.077,-198.077
13,2_0_1,4,3,4.34791e-12,-0.613219,204.54,-204.54
13,2_0_1,5,1,4.77952e-09,-1.42491,174.129,-174.129
13,2_0_1,5,2,1.42995e-08,2.15728,169.37,-169.37
13,2_0_1,5,3,7.83811e-12,-0.646547,201.981,-201.981
13,2_0_1,6,1,4.81626e-11,1.69019,194.096,-194.096
13,2_0_1,6,2,4.61414e-12,2.14187,204.282,-204.282
13,2_0_1,6,3,3.58629e-11,-0.679874,195.376,-195.376
13,2_0_1,7,1,1.78592e-13,1.6637,218.404,-218.404
13,2_0_1,7,2,2.07301e-14,-1.01513,227.757,-227.757
13,2_0_1,7,3,5.82285e-12,2.42839,203.271,-203.271
13,2_0_1,8,1,9.99019e-14,-1.40577,220.927,-220.927
13,2_0_1,8,2,1.077e-12,-0.981651,210.601,-210.601
13,2_0_1,8,3,4.62484e-13,2.56902,214.272,-214.272
13,2_0_1,9,1,1.79308e-13,-1.43226,218.387,-218.387
13,2_0_1,9,2,4.52748e-12,-0.997064,204.364,-204.364
13,2_0_1,9,3,4.39876e-15,2.5357,234.489,-234.489
13,2_0_1,10,1,5.41147e-12,-1.45875,203.59,-203.59
13,2_0_1,10,2,9.17925e-12,-1.01248,201.295,-201.295
13,2_0_1,10,3,3.72994e-13,-0.639223,215.206,-215.206
13,2_0_1,11,1,7.06622e-12,-1.48524,202.431,-202.431
