t,sat_name,beam_index,ue,received power (W),phase (radians),path loss (dB),path gain (dB)
9,3_0_24,1,2,2.59329e-12,-0.201234,206.784,-206.784
9,3_0_24,1,3,1.09968e-12,-1.56185,210.51,-210.51
9,3_0_24,2,1,2.13636e-12,-0.503189,207.626,-207.626
9,3_0_24,2,2,3.84527e-12,-0.250514,205.074,-205.074
9,3_0_24,2,3,1.61231e-12,-1.64084,208.848,-208.848
9,3_0_24,3,1,5.40824e-12,-0.555813,203.592,-203.592
9,3_0_24,3,2,9.43428e-12,-0.299795,201.176,-201.176
9,3_0_24,3,3,2.09947e-12,-1.71982,207.702,-207.702
9,3_0_24,4,1,1.25311e-15,-0.414423,239.943,-239.943
9,3_0_24,4,2,8.2055e-14,-0.15828,221.782,-221.782
9,3_0_24,4,3,6.96202e-13,-1.50314,212.495,-212.495
9,3_0_24,5,1,1.21477e-12,-0.467048,210.078,-210.078
9,3_0_24,5,2,9.37253e-13,-0.207561,211.204,-211.204
9,3_0_24,5,3,1.14133e-13,-1.58213,220.349,-220.349
9,3_0_24,6,1,8.71077e-13,-0.519672,211.522,-211.522
9,3_0_24,6,2,4.40068e-12,-0.256841,204.488,-204.488
9,3_0_24,6,3,7.11568e-13,-1.66111,212.401,-212.401
9,3_0_24,7,1,5.28011e-13,-0.572297,213.696,-213.696
9,3_0_24,7,2,7.38486e-14,-0.306121,222.239,-222.239
9,3_0_24,7,3,1.10038e-12,-1.7401,210.507,-210.507
9,3_0_24,8,1,2.09384e-12,-0.430907,207.713,-207.713
9,3_0_24,8,2,7.69682e-13,-0.164607,212.06,-212.06
9,3_0_24,8,3,4.30498e-14,-1.52342,224.583,-224.583
9,3_0_24,9,1,1.18228e-12,-0.483531,210.196,-210.196
9,3_0_24,9,2,1.83286e-12,-0.213887,208.291,-208.291
9,3_0_24,9,3,7.47767e-13,-1.6024,212.185,-212.185
9,3_0_24,10,1,1.19432e-11,-0.536156,200.152,-200.152
9,3_0_24,10,2,9.00299e-12,-0.263167,201.379,-201.379
9,3_0_24,10,3,1.59864e-12,-1.68139,208.885,-208.885
9,3_0_24,11,1,5.30125e-11,-0.58878,193.679,-193.679
9,3_0_24,11,2,4.67931e-09,-0.312448,174.221,-174.221
9,3_0_24,11,3,7.28946e-13,-1.76037,212.296,-212.296
9,3_0_24,12,1,3.23966e-13,2.6942,215.818,-215.818
9,3_0_24,12,2,6.12614e-10,2.97066,183.051,-183.051
9,3_0_24,12,3,4.53216e-13,-1.54369,214.36,-214.36
9,3_0_24,13,1,3.25414e-12,2.64158,205.798,-205.798
9,3_0_24,13,2,6.48965e-12,2.92138,202.801,-202.801
9,3_0_24,13,3,1.7758e-16,1.51891,248.429,-248.429
9,3_0_24,14,1,1.71811e-13,2.58895,218.572,-218.572
9,3_0_24,14,2,1.11486e-12,2.8721,210.451,-210.451
9,3_0_24,14,3,6.00632e-14,-1.70166,223.137,-223.137
9,3_0_24,15,1,3.50521e-13,-0.605264,215.476,-215.476
9,3_0_24,15,2,8.78751e-14,-0.318774,221.484,-221.484
9,3_0_24,15,3,2.48415e-13,-1.78065,216.971,-216.971
9,3_0_24,16,1,4.54196e-13,-0.463874,214.35,-214.35
9,3_0_24,16,2,2.50637e-12,-0.17726,206.932,-206.932
9,3_0_24,16,3,4.33525e-13,-1.56397,214.553,-214.553
9,3_0_24,17,1,6.33815e-13,-0.516498,212.903,-212.903
9,3_0_24,17,2,1.16185e-12,-0.22654,210.271,-210.271
9,3_0_24,17,3,4.74901e-14,-1.64295,224.157,-224.157
9,3_0_24,18,1,3.63363e-12,-0.569123,205.319,-205.319
9,3_0_24,18,2,3.282e-12,-0.27582,205.761,-205.761
9,3_0_24,18,3,7.75381e-13,-1.72194,212.028,-212.028
9,2_0_1,0,1,4.43841e-12,-0.397939,204.45,-204.45
9,2_0_1,0,2,4.01788e-12,-0.151954,204.883,-204.883
9,2_0_1,0,3,8.46487e-14,-1.48286,221.647,-221.647
9,2_0_1,1,1,4.68891e-12,-0.450564,204.212,-204.212
9,2_0_1,1,2,2.59329e-12,-0.201234,206.784,-206.784
9,2_0_1,1,3,1.09968e-12,-1.56185,210.51,-210.51
9,2_0_1,2,1,2.13636e-12,-0.503189,207.626,-207.626
9,2_0_1,2,2,3.84527e-12,-0.250514,205.074,-205.074
9,2_0_1,2,3,1.61231e-12,-1.64084,208.848,-208.848
9,2_0_1,3,1,5.40824e-12,-0.555813,203.592,-203.592
9,2_0_1,3,2,9.43428e-12,-0.299795,201.176,-201.176
9,2_0_1,3,3,2.09947e-12,-1.71982,207.702,-207.702
9,2_0_1,4,1,1.25311e-15,-0.414423,239.943,-239.943
9,2_0_1,4,2,8.2055e-14,-0.15828,221.782,-221.782
9,2_0_1,4,3,6.96202e-13,-1.50314,212.495,-212.495
9,2_0_1,5,1,1.21477e-12,-0.467048,210.078,-210.078
9,2_0_1,5,2,9.37253e-13,-0.207561,211.204,-211.204
9,2_0_1,5,3,1.14133e-13,-1.58213,220.349,-220.349
9,2_0_1,6,1,8.71077e-13,-0.519672,211.522,-211.522
9,2_0_1,6,2,4.40068e-12,-0.256841,204.488,-204.488
9,2_0_1,6,3,7.11568e-13,-1.66111,212.401,-212.401
9,2_0_1,7,1,5.28011e-13,-0.572297,213.696,-213.696
9,2_0_1,7,2,7.38486e-14,-0.306121,222.239,-222.239
9,2_0_1,7,3,1.10038e-12,-1.7401,210.507,-210.507
9,2_0_1,8,1,2.09384e-12,-0.430907,207.713,-207.713
9,2_0_1,8,2,7.69682e-13,-0.164607,212.06,-212.06
9,2_0_1,8,3,4.30498e-14,-1.52342,224.583,-224.583
9,2_0_1,9,1,1.18228e-12,-0.483531,210.196,-210.196
9,2_0_1,9,2,1.83286e-12,-0.213887,208.291,-208.291
9,2_0_1,9,3,7.47767e-13,-1.6024,212.185,-212.185
9,2_0_1,10,1,1.19432e-11,-0.536156,200.152,-200.152
9,2_0_1,10,2,9.00299e-12,-0.263167,201.379,-201.379
9,2_0_1,10,3,1.59864e-12,-1.68139,208.885,-208.885
9,2_0_1,11,1,5.30125e-11,-0.58878,193.679,-193.679
9,2_0_1,11,2,4.67931e-09,-0.312448,174.221,-174.221
9,2_0_1,11,3,7.28946e-13,-1.76037,212.296,-212.296
9,2_0_1,12,1,3.23966e-13,2.6942,215.818,-215.818
9,2_0_1,12,2,6.12614e-10,2.97066,183.051,-183.051
9,2_0_1,12,3,4.53216e-13,-1.54369,214.36,-214.36
9,2_0_1,13,1,3.25414e-12,2.64158,205.798,-205.798
9,2_0_1,13,2,6.48965e-12,2.92138,202.801,-202.801
9,2_0_1,13,3,1.7758e-16,1.51891,248.429,-248.429
9,2_0_1,14,1,1.71811e-13,2.58895,218.572,-218.572
9,2_0_1,14,2,1.11486e-12,2.8721,210.451,-210.451
9,2_0_1,14,3,6.00632e-14,-1.70166,223.137,-223.137
9,2_0_1,15,1,3.50521e-13,-0.605264,215.476,-215.476
9,2_0_1,15,2,8.78751e-14,-0.318774,221.484,-221.484
9,2_0_1,15,3,2.48415e-13,-1.78065,216.971,-216.971
9,2_0_1,16,1,4.54196e-13,-0.463874,214.35,-214.35
9,2_0_1,16,2,2.50637e-12,-0.17726,206.932,-206.932
9,2_0_1,16,3,4.33525e-13,-1.56397,214.553,-214.553
9,2_0_1,17,1,6.33815e-13,-0.516498,212.903,-212.903
9,2_0_1,17,2,1.16185e-12,-0.22654,210.271,-210.271
9,2_0_1,17,3,4.74901e-14,-1.64295,224.157,-224.157
9,2_0_1,18,1,3.63363e-12,-0.569123,205.319,-205.319
9,2_0_1,18,2,3.282e-12,-0.27582,205.761,-205.761
9,2_0_1,18,3,7.75381e-13,-1.72194,212.028,-212.028
9,1_0_9,0,1,4.43841e-12,-0.397939,204.45,-204.45
9,1_0_9,0,2,4.01788e-12,-0.151954,204.883,-204.883
9,1_0_9,0,3,8.46487e-14,-1.48286,221.647,-221.647
9,1_0_9,1,1,4.68891e-12,-0.450564,204.212,-204.212
9,1_0_9,1,2,2.59329e-12,-0.201234,206.784,-206.784
9,1_0_9,1,3,1.09968e-12,-1.56185,210.51,-210.51
9,1_0_9,2,1,2.13636e-12,-0.503189,207.626,-207.626
9,1_0_9,2,2,3.84527e-12,-0.250514,205.074,-205.074
9,1_0_9,2,3,1.61231e-12,-1.64084,208.848,-208.848
9,1_0_9,3,1,5.40824e-12,-0.555813,203.592,-203.592
9,1_0_9,3,2,9.43428e-12,-0.299795,201.176,-201.176
9,1_0_9,3,3,2.09947e-12,-1.71982,207.702,-207.702
9,1_0_9,4,1,1.25311e-15,-0.414423,239.943,-239.943
9,1_0_9,4,2,8.2055e-14,-0.15828,221.782,-221.782
9,1_0_9,4,3,6.96202e-13,-1.50314,212.495,-212.495
9,1_0_9,5,1,1.21477e-12,-0.467048,210.078,-210.078
9,1_0_9,5,2,9.37253e-13,-0.207561,211.204,-211.204
9,1_0_9,5,3,1.14133e-13,-1.58213,220.349,-220.349
9,1_0_9,6,1,8.71077e-13,-0.519672,211.522,-211.522
9,1_0_9,6,2,4.40068e-12,-0.256841,204.488,-204.488
9,1_0_9,6,3,7.11568e-13,-1.66111,212.401,-212.401
9,1_0_9,7,1,5.28011e-13,-0.572297,213.696,-213.696
9,1_0_9,7,2,7.38486e-14,-0.306121,222.239,-222.239
9,1_0_9,7,3,1.10038e-12,-1.7401,210.507,-210.507
9,1_0_9,8,1,2.09384e-12,-0.430907,207.713,-207.713
9,1_0_9,8,2,7.69682e-13,-0.164607,212.06,-212.06
9,1_0_9,8,3,4.30498e-14,-1.52342,224.583,-224.583
9,1_0_9,9,1,1.18228e-12,-0.483531,210.196,-210.196
9,1_0_9,9,2,1.83286e-12,-0.213887,208.291,-208.291
9,1_0_9,9,3,7.47767e-13,-1.6024,212.185,-212.185
9,1_0_9,10,1,1.19432e-11,-0.536156,200.152,-200.152
9,1_0_9,10,2,9.00299e-12,-0.263167,201.379,-201.379
9,1_0_9,10,3,1.59864e-12,-1.68139,208.885,-208.885
9,1_0_9,11,1,5.30125e-11,-0.58878,193.679,-193.679
9,1_0_9,11,2,4.67931e-09,-0.312448,174.221,-174.221
9,1_0_9,11,3,7.28946e-13,-1.76037,212.296,-212.296
9,1_0_9,12,1,3.23966e-13,2.6942,215.818,-215.818
9,1_0_9,12,2,6.12614e-10,2.97066,183.051,-183.051
9,1_0_9,12,3,4.53216e-13,-1.54369,214.36,-214.36
9,1_0_9,13,1,3.25414e-12,2.64158,205.798,-205.798
9,1_0_9,13,2,6.48965e-12,2.92138,202.801,-202.801
9,1_0_9,13,3,1.7758e-16,1.51891,248.429,-248.429
9,1_0_9,14,1,1.71811e-13,2.58895,218.572,-218.572
9,1_0_9,14,2,1.11486e-12,2.8721,210.451,-210.451
9,1_0_9,14,3,6.00632e-14,-1.70166,223.137,-223.137
9,1_0_9,15,1,3.50521e-13,-0.605264,215.476,-215.476
9,1_0_9,15,2,8.78751e-14,-0.318774,221.484,-221.484
9,1_0_9,15,3,2.48415e-13,-1.78065,216.971,-216.971
9,1_0_9,16,1,4.54196e-13,-0.463874,214.35,-214.35
9,1_0_9,16,2,2.50637e-12,-0.17726,206.932,-206.932
9,1_0_9,16,3,4.33525e-13,-1.56397,214.553,-214.553
9,1_0_9,17,1,6.33815e-13,-0.516498,212.903,-212.903
9,1_0_9,17,2,1.16185e-12,-0.22654,210.271,-210.271
9,1_0_9,17,3,4.74901e-14,-1.64295,224.157,-224.157
9,1_0_9,18,1,3.63363e-12,-0.569123,205.319,-205.319
9,1_0_9,18,2,3.282e-12,-0.27582,205.761,-205.761
9,1_0_9,18,3,7.75381e-13,-1.72194,212.028,-212.028
10,3_0_24,0,1,1.47279e-12,-1.40594,209.241,-209.241
10,3_0_24,0,2,6.51019e-12,-0.371814,202.787,-202.787
10,3_0_24,0,3,8.70345e-15,-2.63072,231.526,-231.526
10,3_0_24,1,1,3.87519e-12,-1.45669,205.04,-205.04
10,3_0_24,1,2,7.97843e-13,-0.419076,211.904,-211.904
10,3_0_24,1,3,1.28647e-12,-2.70878,209.829,-209.829
10,3_0_24,2,1,3.01827e-12,-1.50744,206.125,-206.125
10,3_0_24,2,2,8.17013e-12,-0.466338,201.8,-201.8
10,3_0_24,2,3,1.74976e-12,-2.78684,208.493,-208.493
10,3_0_24,3,1,2.40598e-12,-1.55819,207.11,-207.11
10,3_0_24,3,2,5.4285e-12,-0.5136,203.576,-203.576
10,3_0_24,3,3,1.83455e-12,-2.8649,208.287,-208.287
10,3_0_24,4,1,5.32952e-14,-1.42209,223.656,-223.656
10,3_0_24,4,2,1.39544e-14,-0.377686,229.476,-229.476
10,3_0_24,4,3,6.77266e-13,-2.65086,212.615,-212.615
10,3_0_24,5,1,2.04756e-12,-1.47284,207.81,-207.81
10,3_0_24,5,2,1.44068e-12,-0.424948,209.337,-209.337
10,3_0_24,5,3,2.22342e-14,-2.72892,227.453,-227.453
10,3_0_24,6,1,1.706e-12,-1.5236,208.603,-208.603
10,3_0_24,6,2,4.27069e-12,-0.47221,204.618,-204.618
10,3_0_24,6,3,5.47233e-13,-2.80698,213.541,-213.541
10,3_0_24,7,1,1.32177e-14,-1.57435,229.711,-229.711
10,3_0_24,7,2,3.42609e-13,-0.519472,215.575,-215.575
10,3_0_24,7,3,1.23676e-12,-2.88504,210,-210
10,3_0_24,8,1,4.47786e-13,-1.43825,214.412,-214.412
10,3_0_24,8,2,1.2359e-14,-0.383558,230.003,-230.003
10,3_0_24,8,3,6.68452e-14,-2.67099,222.672,-222.672
10,3_0_24,9,1,2.29418e-12,-1.489,207.317,-207.317
10,3_0_24,9,2,3.23516e-12,-0.43082,205.824,-205.824
10,3_0_24,9,3,3.55788e-13,-2.74905,215.411,-215.411
10,3_0_24,10,1,7.33716e-12,-1.53975,202.267,-202.267
10,3_0_24,10,2,1.27164e-12,-0.478082,209.879,-209.879
10,3_0_24,10,3,8.96543e-13,-2.82711,211.397,-211.397
10,3_0_24,11,1,3.73235e-10,-1.5905,185.203,-185.203
10,3_0_24,11,2,2.87402e-08,-0.525344,166.338,-166.338
10,3_0_24,11,3,1.35711e-12,-2.90517,209.597,-209.597
10,3_0_24,12,1,1.71843e-12,1.68719,208.571,-208.571
10,3_0_24,12,2,1.42286e-09,2.75216,179.391,-179.391
10,3_0_24,12,3,5.70007e-13,-2.69113,213.364,-213.364
10,3_0_24,13,1,4.02879e-12,1.63644,204.871,-204.871
10,3_0_24,13,2,7.06941e-12,2.7049,202.429,-202.429
10,3_0_24,13,3,1.73702e-15,0.372407,238.525,-238.525
10,3_0_24,14,1,1.7593e-13,1.58568,218.469,-218.469
10,3_0_24,14,2,1.22819e-12,2.65764,210.03,-210.03
10,3_0_24,14,3,3.53911e-14,-2.84725,225.434,-225.434
10,3_0_24,15,1,2.57807e-13,-1.60666,216.81,-216.81
10,3_0_24,15,2,8.72003e-14,-0.531216,221.518,-221.518
10,3_0_24,15,3,2.92419e-13,-2.92531,216.263,-216.263
10,3_0_24,16,1,8.95131e-13,-1.47056,211.404,-211.404
10,3_0_24,16,2,1.09085e-12,-0.395301,210.545,-210.545
10,3_0_24,16,3,2.78426e-13,-2.71126,216.476,-216.476
10,3_0_24,17,1,1.17532e-14,-1.52131,230.221,-230.221
10,3_0_24,17,2,3.2048e-12,-0.442563,205.865,-205.865
10,3_0_24,17,3,4.31539e-14,-2.78932,224.573,-224.573
10,3_0_24,18,1,3.67567e-12,-1.57206,205.269,-205.269
10,3_0_24,18,2,2.31153e-12,-0.489825,207.284,-207.284
10,3_0_24,18,3,6.27194e-13,-2.86738,212.949,-212.949
10,2_0_1,0,1,1.47279e-12,-1.40594,209.241,-209.241
10,2_0_1,0,2,6.51019e-12,-0.371814,202.787,-202.787
10,2_0_1,0,3,8.70345e-15,-2.63072,231.526,-231.526
10,2_0_1,1,1,3.87519e-12,-1.45669,205.04,-205.04
10,2_0_1,1,2,7.97843e-13,-0.419076,211.904,-211.904
10,2_0_1,1,3,1.28647e-12,-2.70878,209.829,-209.829
10,2_0_1,2,1,3.01827e-12,-1.50744,206.125,-206.125
10,2_0_1,2,2,8.17013e-12,-0.466338,201.8,-201.8
10,2_0_1,2,3,1.74976e-12,-2.78684,208.493,-208.493
10,2_0_1,3,1,2.40598e-12,-1.55819,207.11,-207.11
10,2_0_1,3,2,5.4285e-12,-0.5136,203.576,-203.576
10,2_0_1,3,3,1.83455e-12,-2.8649,208.287,-208.287
10,2_0_1,4,1,5.32952e-14,-1.42209,223.656,-223.656
10,2_0_1,4,2,1.39544e-14,-0.377686,229.476,-229.476
10,2_0_1,4,3,6.77266e-13,-2.65086,212.615,-212.615
10,2_0_1,5,1,2.04756e-12,-1.47284,207.81,-207.81
10,2_0_1,5,2,1.44068e-12,-0.424948,209.337,-209.337
10,2_0_1,5,3,2.22342e-14,-2.72892,227.453,-227.453
10,2_0_1,6,1,1.706e-12,-1.5236,208.603,-208.603
10,2_0_1,6,2,4.27069e-12,-0.47221,204.618,-204.618
10,2_0_1,6,3,5.47233e-13,-2.80698,213.541,-213.541
10,2_0_1,7,1,1.32177e-14,-1.57435,229.711,-229.711
10,2_0_1,7,2,3.42609e-13,-0.519472,215.575,-215.575
10,2_0_1,7,3,1.23676e-12,-2.88504,210,-210
10,2_0_1,8,1,4.47786e-13,-1.43825,214.412,-214.412
10,2_0_1,8,2,1.2359e-14,-0.383558,230.003,-230.003
10,2_0_1,8,3,6.68452e-14,-2.67099,222.672,-222.672
10,2_0_1,9,1,2.29418e-12,-1.489,207.317,-207.317
10,2_0_1,9,2,3.23516e-12,-0.43082,205.824,-205.824
10,2_0_1,9,3,3.55788e-13,-2.74905,215.411,-215.411
10,2_0_1,10,1,7.33716e-12,-1.53975,202.267,-202.267
10,2_0_1,10,2,1.27164e-12,-0.478082,209.879,-209.879
10,2_0_1,10,3,8.96543e-13,-2.82711,211.397,-211.397
10,2_0_1,11,1,3.73235e-10,-1.5905,185.203,-185.203
10,2_0_1,11,2,2.87402e-08,-0.525344,166.338,-166.338
10,2_0_1,11,3,1.35711e-12,-2.90517,209.597,-209.597
10,2_0_1,12,1,1.71843e-12,1.68719,208.571,-208.571
10,2_0_1,12,2,1.42286e-09,2.75216,179.391,-179.391
10,2_0_1,12,3,5.70007e-13,-2.69113,213.364,-213.364
10,2_0_1,13,1,4.02879e-12,1.63644,204.871,-204.871
10,2_0_1,13,2,7.06941e-12,2.7049,202.429,-202.429
10,2_0_1,13,3,1.73702e-15,0.372407,238.525,-238.525
10,2_0_1,14,1,1.7593e-13,1.58568,218.469,-218.469
10,2_0_1,14,2,1.22819e-12,2.65764,210.03,-210.03
10,2_0_1,14,3,3.53911e-14,-2.84725,225.434,-225.434
10,2_0_1,15,1,2.57807e-13,-1.60666,216.81,-216.81
10,2_0_1,15,2,8.72003e-14,-0.531216,221.518,-221.518
10,2_0_1,15,3,2.92419e-13,-2.92531,216.263,-216.263
10,2_0_1,16,1,8.95131e-13,-1.47056,211.404,-211.404
10,2_0_1,16,2,1.09085e-12,-0.395301,210.545,-210.545
10,2_0_1,16,3,2.78426e-13,-2.71126,216.476,-216.476
10,2_0_1,17,1,1.17532e-14,-1.52131,230.221,-230.221
10,2_0_1,17,2,3.2048e-12,-0.442563,205.865,-205.865
10,2_0_1,17,3,4.31539e-14,-2.78932,224.573,-224.573
10,2_0_1,18,1,3.67567e-12,-1.57206,205.269,-205.269
10,2_0_1,18,2,2.31153e-12,-0.489825,207.284,-207.284
10,2_0_1,18,3,6.27194e-13,-2.86738,212.949,-212.949
10,1_0_9,0,1,1.47279e-12,-1.40594,209.241,-209.241
10,1_0_9,0,2,6.51019e-12,-0.371814,202.787,-202.787
10,1_0_9,0,3,8.70345e-15,-2.63072,231.526,-231.526
10,1_0_9,1,1,3.87519e-12,-1.45669,205.04,-205.04
10,1_0_9,1,2,7.97843e-13,-0.419076,211.904,-211.904
10,1_0_9,1,3,1.28647e-12,-2.70878,209.829,-209.829
10,1_0_9,2,1,3.01827e-12,-1.50744,206.125,-206.125
10,1_0_9,2,2,8.17013e-12,-0.466338,201.8,-201.8
10,1_0_9,2,3,1.74976e-12,-2.78684,208.493,-208.493
10,1_0_9,3,1,2.40598e-12,-1.55819,207.11,-207.11
10,1_0_9,3,2,5.4285e-12,-0.5136,203.576,-203.576
10,1_0_9,3,3,1.83455e-12,-2.8649,208.287,-208.287
10,1_0_9,4,1,5.32952e-14,-1.42209,223.656,-223.656
10,1_0_9,4,2,1.39544e-14,-0.377686,229.476,-229.476
10,1_0_9,4,3,6.77266e-13,-2.65086,212.615,-212.615
10,1_0_9,5,1,2.04756e-12,-1.47284,207.81,-207.81
10,1_0_9,5,2,1.44068e-12,-0.424948,209.337,-209.337
10,1_0_9,5,3,2.22342e-14,-2.72892,227.453,-227.453
10,1_0_9,6,1,1.706e-12,-1.5236,208.603,-208.603
10,1_0_9,6,2,4.27069e-12,-0.47221,204.618,-204.618
10,1_0_9,6,3,5.47233e-13,-2.80698,213.541,-213.541
10,1_0_9,7,1,1.32177e-14,-1.57435,229.711,-229.711
10,1_0_9,7,2,3.42609e-13,-0.519472,215.575,-215.575
10,1_0_9,7,3,1.23676e-12,-2.88504,210,-210
10,1_0_9,8,1,4.47786e-13,-1.43825,214.412,-214.412
10,1_0_9,8,2,1.2359e-14,-0.383558,230.003,-230.003
10,1_0_9,8,3,6.68452e-14,-2.67099,222.672,-222.672
10,1_0_9,9,1,2.29418e-12,-1.489,207.317,-207.317
10,1_0_9,9,2,3.23516e-12,-0.43082,205.824,-205.824
10,1_0_9,9,3,3.55788e-13,-2.74905,215.411,-215.411
10,1_0_9,10,1,7.33716e-12,-1.53975,202.267,-202.267
10,1_0_9,10,2,1.27164e-12,-0.478082,209.879,-209.879
10,1_0_9,10,3,8.96543e-13,-2.82711,211.397,-211.397
10,1_0_9,11,1,3.73235e-10,-1.5905,185.203,-185.203
10,1_0_9,11,2,2.87402e-08,-0.525344,166.338,-166.338
10,1_0_9,11,3,1.35711e-12,-2.90517,209.597,-209.597
10,1_0_9,12,1,1.71843e-12,1.68719,208.571,-208.571
10,1_0_9,12,2,1.42286e-09,2.75216,179.391,-179.391
10,1_0_9,12,3,5.70007e-13,-2.69113,213.364,-213.364
10,1_0_9,13,1,4.02879e-12,1.63644,204.871,-204.871
10,1_0_9,13,2,7.06941e-12,2.7049,202.429,-202.429
10,1_0_9,13,3,1.73702e-15,0.372407,238.525,-238.525
10,1_0_9,14,1,1.7593e-13,1.58568,218.469,-218.469
10,1_0_9,14,2,1.22819e-12,2.65764,210.03,-210.03
10,1_0_9,14,3,3.53911e-14,-2.84725,225.434,-225.434
10,1_0_9,15,1,2.57807e-13,-1.60666,216.81,-216.81
10,1_0_9,15,2,8.72003e-14,-0.531216,221.518,-221.518
10,1_0_9,15,3,2.92419e-13,-2.92531,216.263,-216.263
10,1_0_9,16,1,8.95131e-13,-1.47056,211.404,-211.404
10,1_0_9,16,2,1.09085e-12,-0.395301,210.545,-210.545
10,1_0_9,16,3,2.78426e-13,-2.71126,216.476,-216.476
10,1_0_9,17,1,1.17532e-14,-1.52131,230.221,-230.221
10,1_0_9,17,2,3.2048e-12,-0.442563,205.865,-205.865
10,1_0_9,17,3,4.31539e-14,-2.78932,224.573,-224.573
10,1_0_9,18,1,3.67567e-12,-1.57206,205.269,-205.269
10,1_0_9,18,2,2.31153e-12,-0.489825,207.284,-207.284
10,1_0_9,18,3,6.27194e-13,-2.86738,212.949,-212.949
11,3_0_24,0,1,2.02611e-12,-2.2704,207.856,-207.856
11,3_0_24,0,2,3.37818e-11,1.15408,195.636,-195.636
11,3_0_24,0,3,2.04543e-13,-1.19219,217.815,-217.815
11,3_0_24,1,1,1.37376e-12,-2.31921,209.544,-209.544
11,3_0_24,1,2,4.67923e-12,1.17749,204.221,-204.221
11,3_0_24,1,3,1.49929e-12,-1.26929,209.164,-209.164
11,3_0_24,2,1,6.33532e-12,-2.36803,202.905,-202.905
11,3_0_24,2,2,2.45847e-11,1.14261,197.016,-197.016
11,3_0_24,2,3,1.51816e-12,-1.34639,209.11,-209.11
11,3_0_24,3,1,4.7211e-12,-2.41685,204.182,-204.182
11,3_0_24,3,2,5.0173e-11,1.02827,193.918,-193.918
11,3_0_24,3,3,1.17851e-12,-1.42349,210.209,-210.209
11,3_0_24,4,1,9.73529e-14,-2.28621,221.039,-221.039
11,3_0_24,4,2,6.915e-12,0.846279,202.525,-202.525
11,3_0_24,4,3,4.5389e-13,-1.21218,214.353,-214.353
11,3_0_24,5,1,1.18346e-12,-2.33503,210.191,-210.191
11,3_0_24,5,2,2.31835e-11,0.977243,197.271,-197.271
11,3_0_24,5,3,1.92319e-14,-1.28928,228.083,-228.083
11,3_0_24,6,1,3.56487e-12,-2.38385,205.402,-205.402
11,3_0_24,6,2,6.37637e-12,1.07227,202.877,-202.877
11,3_0_24,6,3,2.46822e-13,-1.36638,216.999,-216.999
11,3_0_24,7,1,6.2242e-13,-2.43267,212.982,-212.982
11,3_0_24,7,2,3.63814e-12,1.11125,205.314,-205.314
11,3_0_24,7,3,1.37285e-12,-1.44348,209.547,-209.547
11,3_0_24,8,1,1.5384e-13,-2.30203,219.052,-219.052
11,3_0_24,8,2,2.7941e-12,1.24368,206.46,-206.46
11,3_0_24,8,3,1.46343e-13,-1.23217,219.269,-219.269
11,3_0_24,9,1,4.43848e-12,-2.35085,204.45,-204.45
11,3_0_24,9,2,1.32196e-11,1.21227,199.711,-199.711
11,3_0_24,9,3,9.60639e-14,-1.30927,221.097,-221.097
11,3_0_24,10,1,5.79446e-13,-2.39967,213.293,-213.293
11,3_0_24,10,2,3.33081e-12,1.16817,205.697,-205.697
11,3_0_24,10,3,3.68455e-13,-1.38636,215.259,-215.259
11,3_0_24,11,1,1.4977e-09,-2.44848,179.169,-179.169
11,3_0_24,11,2,1.61588e-07,1.1296,158.839,-158.839
11,3_0_24,11,3,2.23394e-12,-1.46346,207.432,-207.432
11,3_0_24,12,1,5.21346e-12,0.823749,203.752,-203.752
11,3_0_24,12,2,1.23851e-09,-1.04528,179.994,-179.994
11,3_0_24,12,3,6.68973e-13,-1.25215,212.669,-212.669
11,3_0_24,13,1,4.87947e-12,0.77493,204.039,-204.039
11,3_0_24,13,2,3.62484e-12,-1.3498,205.33,-205.33
11,3_0_24,13,3,6.5179e-15,1.81234,232.782,-232.782
11,3_0_24,14,1,1.56324e-13,0.726111,218.983,-218.983
11,3_0_24,14,2,1.2089e-12,0.31843,210.099,-210.099
11,3_0_24,14,3,1.76155e-14,-1.40635,228.464,-228.464
11,3_0_24,15,1,1.23561e-13,-2.4643,220.004,-220.004
11,3_0_24,15,2,5.78721e-12,0.74861,203.298,-203.298
11,3_0_24,15,3,2.53509e-13,-1.48345,216.883,-216.883
11,3_0_24,16,1,1.76894e-12,-2.33366,208.446,-208.446
11,3_0_24,16,2,5.34764e-12,1.07684,203.641,-203.641
11,3_0_24,16,3,1.09275e-13,-1.27214,220.538,-220.538
11,3_0_24,17,1,1.10819e-12,-2.38248,210.477,-210.477
11,3_0_24,17,2,1.4006e-11,1.11877,199.46,-199.46
11,3_0_24,17,3,1.02794e-13,-1.34924,220.803,-220.803
11,3_0_24,18,1,2.80684e-12,-2.4313,206.441,-206.441
11,3_0_24,18,2,1.28415e-12,1.11356,209.837,-209.837
11,3_0_24,18,3,4.60615e-13,-1.42634,214.289,-214.289
11,2_0_1,0,1,2.02611e-12,-2.2704,207.856,-207.856
11,2_0_1,0,2,3.37818e-11,1.15408,195.636,-195.636
11,2_0_1,0,3,2.04543e-13,-1.19219,217.815,-217.815
11,2_0_1,1,1,1.37376e-12,-2.31921,209.544,-209.544
11,2_0_1,1,2,4.67923e-12,1.17749,204.221,-204.221
11,2_0_1,1,3,1.49929e-12,-1.26929,209.164,-209.164
