t,sat_name,beam_index,ue,received power (W),phase (radians),path loss (dB),path gain (dB),h_r,h_i
0,3_0_24,5,6,1.03354e-12,-1.86149,210.779,-210.779,-1.2701e-07,4.24548e-07
0,3_0_24,5,7,7.13303e-14,-0.84042,222.39,-222.39,7.76672e-08,8.67212e-08
0,3_0_24,5,8,7.86239e-13,2.61174,211.967,-211.967,-3.33507e-07,-1.95343e-07
0,3_0_24,5,9,2.41835e-12,2.5156,207.088,-207.088,-5.49322e-07,-3.97156e-07
0,3_0_24,6,1,1.8036e-12,1.59458,208.361,-208.361,-1.39194e-08,-5.85227e-07
0,3_0_24,6,2,1.07586e-11,-0.46185,200.605,-200.605,1.27994e-06,6.37097e-07
0,3_0_24,6,3,3.05506e-12,0.867393,206.073,-206.073,4.92797e-07,-5.81044e-07
0,3_0_24,6,4,1.27057e-13,2.83517,219.883,-219.883,-1.48136e-07,-4.68689e-08
0,3_0_24,6,5,1.2264e-12,-1.85758,210.036,-210.036,-1.36544e-07,4.63002e-07
0,3_0_24,6,6,3.12997e-12,-1.87311,205.967,-205.967,-2.29599e-07,7.36192e-07
0,3_0_24,6,7,7.16763e-12,-0.866015,202.369,-202.369,7.5605e-07,8.88953e-07
0,3_0_24,6,8,4.50343e-13,2.58599,214.387,-214.387,-2.48516e-07,-1.54289e-07
0,3_0_24,6,9,1.64635e-12,2.50973,208.758,-208.758,-4.51308e-07,-3.30345e-07
0,3_0_24,7,1,2.57232e-12,1.58634,206.82,-206.82,-1.08696e-08,-6.99016e-07
0,3_0_24,7,2,4.86772e-08,2.67055,164.05,-164.05,-8.56966e-05,-4.36436e-05
0,3_0_24,7,3,3.92943e-14,0.835749,224.979,-224.979,5.79455e-08,-6.40956e-08
0,3_0_24,7,4,5.41006e-13,2.83117,213.591,-213.591,-3.05287e-07,-9.79334e-08
0,3_0_24,7,5,4.39718e-14,1.24887,224.491,-224.491,2.89193e-08,-8.67082e-08
0,3_0_24,7,6,1.8114e-11,-1.88474,198.343,-198.343,-5.72891e-07,1.7645e-06
0,3_0_24,7,7,1.61862e-14,-0.89161,228.831,-228.831,3.48353e-08,4.31496e-08
0,3_0_24,7,8,2.1533e-13,2.56024,217.592,-217.592,-1.69041e-07,-1.11076e-07
0,3_0_24,7,9,1.42563e-10,2.50386,189.383,-189.383,-4.18155e-06,-3.09865e-06
0,3_0_24,8,1,1.31669e-13,1.69788,219.728,-219.728,-2.00461e-08,-1.56892e-07
0,3_0_24,8,2,1.21724e-12,2.75733,210.069,-210.069,-4.4584e-07,-1.80282e-07
0,3_0_24,8,3,2.12539e-15,1.00178,237.648,-237.648,1.08274e-08,-1.6929e-08
0,3_0_24,8,4,7.70243e-14,2.93432,222.056,-222.056,-1.18384e-07,-2.48953e-08
0,3_0_24,8,5,1.0724e-16,1.41931,250.619,-250.619,6.81196e-10,-4.46223e-09
0,3_0_24,8,6,2.19165e-14,1.35814,227.515,-227.515,1.36197e-08,-6.30764e-08
0,3_0_24,8,7,2.47472e-16,2.39646,246.988,-246.988,-5.03995e-09,-4.64957e-09
0,3_0_24,8,8,7.00265e-14,2.7217,222.47,-222.47,-1.05327e-07,-4.70232e-08
0,3_0_24,8,9,3.58563e-16,2.594,245.377,-245.377,-7.04701e-09,-4.29727e-09
0,3_0_24,9,1,8.59934e-16,1.68965,241.578,-241.578,-1.5156e-09,-1.26921e-08
0,3_0_24,9,2,2.26593e-13,2.74813,217.37,-217.37,-1.91637e-07,-7.95491e-08
0,3_0_24,9,3,1.98192e-15,0.97014,237.952,-237.952,1.09676e-08,-1.60087e-08
0,3_0_24,9,4,1.03393e-16,2.93033,250.778,-250.778,-4.3337e-09,-9.29428e-10
0,3_0_24,9,5,1.71365e-15,-1.75743,238.584,-238.584,-3.3481e-09,1.77309e-08
0,3_0_24,9,6,5.3799e-14,1.34651,223.615,-223.615,2.24861e-08,-9.85707e-08
0,3_0_24,9,7,3.60478e-17,2.37087,255.354,-255.354,-1.8775e-09,-1.8232e-09
0,3_0_24,9,8,5.41885e-15,2.69595,233.584,-233.584,-2.89533e-08,-1.38308e-08
0,3_0_24,9,9,3.5917e-14,-0.553466,225.37,-225.37,7.0276e-08,4.34224e-08
0,3_0_24,10,1,5.49665e-14,1.68141,223.522,-223.522,-1.12815e-08,-1.01569e-07
0,3_0_24,10,2,4.79903e-15,-0.402652,234.111,-234.111,2.77813e-08,1.18327e-08
0,3_0_24,10,3,1.11297e-13,0.938496,220.458,-220.458,8.59424e-08,-1.17304e-07
0,3_0_24,10,4,3.28137e-14,2.92633,225.762,-225.762,-7.71372e-08,-1.68658e-08
0,3_0_24,10,5,1.66087e-13,-1.79257,218.719,-218.719,-3.90743e-08,1.73291e-07
0,3_0_24,10,6,4.55517e-14,-1.8067,224.338,-224.338,-2.17438e-08,9.04546e-08
0,3_0_24,10,7,7.39181e-14,-0.796322,222.235,-222.235,8.28783e-08,8.4709e-08
0,3_0_24,10,8,1.71075e-15,2.6702,238.591,-238.591,-1.60627e-08,-8.18738e-09
0,3_0_24,10,9,4.70539e-14,2.58226,224.197,-224.197,-8.01436e-08,-5.0172e-08
0,3_0_24,11,1,7.76712e-14,1.67318,222.02,-222.02,-1.24163e-08,-1.20844e-07
0,3_0_24,11,2,1.92461e-13,-0.411847,218.079,-218.079,1.75237e-07,7.65485e-08
0,3_0_24,11,3,2.79902e-13,0.906851,216.453,-216.453,1.42109e-07,-1.81622e-07
0,3_0_24,11,4,2.93524e-14,2.92234,226.246,-226.246,-7.28912e-08,-1.62427e-08
0,3_0_24,11,5,4.1525e-13,-1.82771,214.74,-214.74,-7.13736e-08,2.71668e-07
0,3_0_24,11,6,8.10614e-14,-1.81833,221.835,-221.835,-3.04069e-08,1.20321e-07
0,3_0_24,11,7,2.74712e-13,-0.821917,216.534,-216.534,1.55542e-07,1.67338e-07
0,3_0_24,11,8,1.42511e-14,2.64446,229.384,-229.384,-4.57369e-08,-2.48163e-08
0,3_0_24,11,9,1.54343e-14,2.57638,229.038,-229.038,-4.57307e-08,-2.90037e-08
0,3_0_24,12,1,2.04537e-14,1.78472,227.815,-227.815,-1.32341e-08,-6.09184e-08
0,3_0_24,12,2,8.72336e-13,-0.325066,211.516,-211.516,3.85796e-07,1.30021e-07
0,3_0_24,12,3,6.06382e-13,1.07289,213.095,-213.095,1.62108e-07,-2.98217e-07
0,3_0_24,12,4,2.07565e-15,3.02549,237.751,-237.751,-1.97251e-08,-2.3005e-09
0,3_0_24,12,5,8.93867e-13,-1.65728,211.41,-211.41,-3.55965e-08,4.1057e-07
0,3_0_24,12,6,1.87448e-14,-1.71705,228.194,-228.194,-8.69705e-09,5.90414e-08
0,3_0_24,12,7,7.52923e-13,-0.675438,212.155,-212.155,2.95181e-07,2.36482e-07
0,3_0_24,12,8,4.91125e-15,2.80591,234.011,-234.011,-2.88423e-08,-1.00627e-08
0,3_0_24,12,9,3.19873e-13,2.66653,215.873,-215.873,-2.19228e-07,-1.12761e-07
0,3_0_24,13,1,5.39722e-14,1.77648,223.601,-223.601,-2.06826e-08,-9.9131e-08
0,3_0_24,13,2,7.49167e-14,-0.334261,222.177,-222.177,1.12704e-07,3.91411e-08
0,3_0_24,13,3,6.19828e-13,1.04124,213,-213,1.73353e-07,-2.96169e-07
0,3_0_24,13,4,1.07713e-13,3.0215,220.6,-220.6,-1.42027e-07,-1.71395e-08
0,3_0_24,13,5,1.4233e-12,-1.69242,209.39,-209.39,-6.30932e-08,5.16183e-07
0,3_0_24,13,6,1.20739e-12,-1.72867,210.104,-210.104,-7.53032e-08,4.73005e-07
0,3_0_24,13,7,1.07421e-12,-0.701033,210.612,-210.612,3.45235e-07,2.91398e-07
0,3_0_24,13,8,5.46431e-14,2.78016,223.547,-223.547,-9.53099e-08,-3.60306e-08
0,3_0_24,13,9,8.66633e-13,2.66065,211.544,-211.544,-3.59752e-07,-1.8772e-07
0,3_0_24,14,1,2.27884e-13,1.76825,217.346,-217.346,-4.08207e-08,-2.04039e-07
0,3_0_24,14,2,1.91089e-12,-0.343455,208.11,-208.11,5.67361e-07,2.02904e-07
0,3_0_24,14,3,5.72955e-14,1.0096,223.342,-223.342,5.55281e-08,-8.83333e-08
0,3_0_24,14,4,8.38603e-15,3.0175,231.687,-231.687,-3.96098e-08,-4.94058e-09
0,3_0_24,14,5,1.64618e-12,-1.72757,208.758,-208.758,-8.73168e-08,5.52403e-07
0,3_0_24,14,6,1.09437e-12,-1.7403,210.531,-210.531,-7.6922e-08,4.4946e-07
0,3_0_24,14,7,2.34135e-13,-0.726628,217.228,-217.228,1.57643e-07,1.40123e-07
0,3_0_24,14,8,5.62725e-13,2.75442,213.42,-213.42,-3.02779e-07,-1.23461e-07
0,3_0_24,14,9,2.99467e-13,2.65478,216.159,-216.159,-2.10824e-07,-1.11589e-07
0,3_0_24,15,1,9.66263e-13,1.76002,211.072,-211.072,-8.05952e-08,-4.20826e-07
0,3_0_24,15,2,2.08788e-12,-0.352649,207.726,-207.726,5.9108e-07,2.17537e-07
0,3_0_24,15,3,2.53362e-13,0.977954,216.885,-216.885,1.22586e-07,-1.81965e-07
0,3_0_24,15,4,5.56148e-13,3.01351,213.471,-213.471,-3.22404e-07,-4.1522e-08
0,3_0_24,15,5,2.34442e-12,-1.76271,207.222,-207.222,-1.27301e-07,6.5516e-07
0,3_0_24,15,6,4.68526e-13,-1.75192,214.215,-214.215,-5.3746e-08,2.93481e-07
0,3_0_24,15,7,1.50829e-13,-0.752224,219.138,-219.138,1.23607e-07,1.15667e-07
0,3_0_24,15,8,3.95209e-14,2.72867,224.954,-224.954,-7.93712e-08,-3.47734e-08
0,3_0_24,15,9,1.83695e-12,2.64891,208.282,-208.282,-5.20517e-07,-2.79433e-07
0,3_0_24,16,1,1.36947e-14,1.87155,229.557,-229.557,-1.51114e-08,-4.87201e-08
0,3_0_24,16,2,2.40085e-12,-0.265868,207.119,-207.119,6.51667e-07,1.77459e-07
0,3_0_24,16,3,6.0671e-13,1.14399,213.093,-213.093,1.40551e-07,-3.09064e-07
0,3_0_24,16,4,1.11342e-12,3.11666,210.456,-210.456,-4.59801e-07,-1.14673e-08
0,3_0_24,16,5,5.56308e-12,-1.59228,203.47,-203.47,-2.20806e-08,1.02786e-06
0,3_0_24,16,6,2.53032e-12,-1.65064,206.891,-206.891,-5.53036e-08,6.91161e-07
0,3_0_24,16,7,7.09508e-13,-0.605744,212.413,-212.413,3.01834e-07,2.09051e-07
0,3_0_24,16,8,1.44889e-12,2.89012,209.312,-209.312,-5.08178e-07,-1.30556e-07
0,3_0_24,16,9,3.30206e-14,2.73905,225.735,-225.735,-7.28769e-08,-3.10303e-08
0,3_0_24,17,1,5.23996e-13,1.86332,213.729,-213.729,-9.09903e-08,-3.02126e-07
0,3_0_24,17,2,5.55428e-12,-0.275063,203.476,-203.476,9.88667e-07,2.79018e-07
0,3_0_24,17,3,7.48715e-12,1.11235,202.18,-202.18,5.27846e-07,-1.06955e-06
0,3_0_24,17,4,1.4181e-12,3.11266,209.406,-209.406,-5.18858e-07,-1.50137e-08
0,3_0_24,17,5,5.23731e-12,-1.62742,203.732,-203.732,-5.64525e-08,9.95943e-07
0,3_0_24,17,6,1.32252e-12,-1.66227,209.709,-209.709,-4.57877e-08,4.99181e-07
0,3_0_24,17,7,7.43289e-12,-0.63134,202.211,-202.211,9.59306e-07,7.01414e-07
0,3_0_24,17,8,8.00345e-13,2.86438,211.89,-211.89,-3.75068e-07,-1.06723e-07
0,3_0_24,17,9,2.15191e-12,2.73318,207.595,-207.595,-5.86833e-07,-2.53949e-07
0,3_0_24,18,1,1.177e-12,1.85509,210.215,-210.215,-1.32639e-07,-4.53914e-07
0,3_0_24,18,2,1.12916e-10,-0.284257,190.395,-190.395,4.44598e-06,1.29898e-06
0,3_0_24,18,3,6.33983e-12,1.0807,202.902,-202.902,5.16618e-07,-9.68336e-07
0,3_0_24,18,4,1.64592e-12,3.10867,208.759,-208.759,-5.58916e-07,-1.8407e-08
0,3_0_24,18,5,1.6157e-11,-1.66256,198.839,-198.839,-1.60555e-07,1.74472e-06
0,3_0_24,18,6,9.069e-12,-1.67389,201.347,-201.347,-1.35089e-07,1.3057e-06
0,3_0_24,18,7,3.94933e-12,-0.656935,204.958,-204.958,6.85948e-07,5.29006e-07
0,3_0_24,18,8,3.47222e-12,2.83863,205.517,-205.517,-7.75241e-07,-2.4233e-07
0,3_0_24,18,9,5.92791e-12,2.72731,203.194,-203.194,-9.71496e-07,-4.27199e-07
0,2_0_1,0,1,1.85721e-08,2.12242,168.234,-168.234,-3.11314e-05,-5.05918e-05
0,2_0_1,0,2,3.32548e-12,-0.667706,205.704,-205.704,6.24179e-07,4.92182e-07
0,2_0_1,0,3,1.37246e-12,0.00631875,209.548,-209.548,5.10644e-07,-3.22668e-09
0,2_0_1,0,4,5.82497e-12,0.642994,203.27,-203.27,8.41935e-07,-6.30785e-07
0,2_0_1,0,5,2.50432e-12,-2.97231,206.936,-206.936,-6.79938e-07,1.16215e-07
0,2_0_1,0,6,1.38636e-12,1.51545,209.504,-209.504,2.83931e-08,-5.12448e-07
0,2_0_1,0,7,1.6563e-12,-1.91554,208.731,-208.731,-1.89588e-07,5.27971e-07
0,2_0_1,0,8,3.89381e-12,1.89192,205.019,-205.019,-2.71488e-07,-8.1616e-07
0,2_0_1,0,9,8.35695e-12,-2.7069,201.702,-201.702,-1.1429e-06,5.30664e-07
0,2_0_1,1,1,1.47292e-10,-1.02699,189.241,-189.241,2.73708e-06,4.52702e-06
0,2_0_1,1,2,2.06535e-12,-0.672817,207.773,-207.773,4.89913e-07,3.90387e-07
0,2_0_1,1,3,1.01953e-12,-0.0288913,210.839,-210.839,4.39942e-07,1.2714e-08
0,2_0_1,1,4,5.17403e-07,-2.50031,153.784,-153.784,-0.000251247,0.000187566
0,2_0_1,1,5,4.39536e-13,-3.00879,214.493,-214.493,-2.8644e-07,3.82654e-08
0,2_0_1,1,6,1.13266e-12,1.50677,210.382,-210.382,2.96797e-08,-4.62953e-07
0,2_0_1,1,7,1.96284e-12,-1.94216,207.994,-207.994,-2.21608e-07,5.6906e-07
0,2_0_1,1,8,1.42109e-14,-1.2837,229.397,-229.397,1.47141e-08,4.98354e-08
0,2_0_1,1,9,1.8141e-12,-2.70941,208.336,-208.336,-5.33113e-07,2.45906e-07
0,2_0_1,2,1,1.7953e-12,-1.03482,208.381,-208.381,2.98261e-07,5.02142e-07
0,2_0_1,2,2,2.00848e-12,-0.677929,207.894,-207.894,4.81146e-07,3.87439e-07
0,2_0_1,2,3,5.91388e-13,-0.0641014,213.204,-213.204,3.34518e-07,2.14725e-08
0,2_0_1,2,4,1.2694e-12,-2.50202,209.887,-209.887,-3.94039e-07,2.93118e-07
0,2_0_1,2,5,2.79774e-12,-3.04527,206.455,-206.455,-7.25709e-07,7.01197e-08
0,2_0_1,2,6,4.81624e-12,1.4981,204.096,-204.096,6.94778e-08,-9.54074e-07
0,2_0_1,2,7,2.61517e-12,-1.96877,206.748,-206.748,-2.73183e-07,6.4981e-07
0,2_0_1,2,8,5.53156e-13,1.82386,213.494,-213.494,-8.11687e-08,-3.13865e-07
0,2_0_1,2,9,4.66644e-12,-2.71192,204.233,-204.233,-8.56018e-07,3.92246e-07
0,2_0_1,3,1,3.4308e-12,2.09895,205.569,-205.569,-4.06869e-07,-6.97359e-07
0,2_0_1,3,2,1.34262e-11,-0.683041,199.643,-199.643,1.23886e-06,1.00807e-06
0,2_0_1,3,3,2.5178e-12,-0.0993114,206.913,-206.913,6.88244e-07,6.85761e-08
0,2_0_1,3,4,1.32814e-13,0.637862,219.69,-219.69,1.27619e-07,-9.45944e-08
0,2_0_1,3,5,6.69403e-12,-3.08175,202.666,-202.666,-1.12575e-06,6.7449e-08
0,2_0_1,3,6,3.18251e-12,1.48943,205.895,-205.895,6.32009e-08,-7.75037e-07
0,2_0_1,3,7,1.15841e-11,-1.99538,200.284,-200.284,-6.11142e-07,1.35184e-06
0,2_0_1,3,8,4.43644e-12,1.78983,204.452,-204.452,-1.99494e-07,-8.96173e-07
0,2_0_1,3,9,8.78015e-12,-2.71443,201.488,-201.488,-1.17555e-06,5.35091e-07
0,2_0_1,4,1,8.57616e-12,2.1335,201.59,-201.59,-6.80982e-07,-1.07969e-06
0,2_0_1,4,2,4.61038e-10,-0.717507,184.285,-184.285,7.05176e-06,6.15384e-06
0,2_0_1,4,3,9.79561e-12,-0.0190172,201.012,-201.012,1.364e-06,2.59426e-08
0,2_0_1,4,4,2.57957e-12,0.671464,206.807,-206.807,5.48104e-07,-4.35545e-07
0,2_0_1,4,5,1.23188e-11,-3.0076,200.017,-200.017,-1.51618e-06,2.04381e-07
0,2_0_1,4,6,9.87169e-08,1.47551,160.979,-160.979,1.30304e-05,-0.000136332
0,2_0_1,4,7,1.45229e-11,-1.9464,199.302,-199.302,-6.09363e-07,1.54533e-06
0,2_0_1,4,8,2.42777e-12,1.9005,207.071,-207.071,-2.19888e-07,-6.42593e-07
0,2_0_1,4,9,1.0099e-08,0.404969,170.88,-170.88,4.02611e-05,-1.72584e-05
0,2_0_1,5,1,6.6784e-12,2.12567,202.676,-202.676,-5.9346e-07,-9.57445e-07
0,2_0_1,5,2,3.75075e-16,-0.722619,245.182,-245.182,6.33201e-09,5.58301e-09
0,2_0_1,5,3,9.16286e-09,-0.0542273,171.302,-171.302,4.16633e-05,2.2615e-06
0,2_0_1,5,4,6.53659e-12,0.669753,202.769,-202.769,8.73685e-07,-6.91829e-07
0,2_0_1,5,5,1.51468e-11,-3.04408,199.12,-199.12,-1.68838e-06,1.65161e-07
0,2_0_1,5,6,3.15633e-13,-1.67476,215.931,-215.931,-2.5413e-08,2.43566e-07
0,2_0_1,5,7,4.25599e-11,1.16858,194.633,-194.633,1.11318e-06,-2.61672e-06
0,2_0_1,5,8,9.45572e-11,1.86646,191.166,-191.166,-1.23504e-06,-4.05469e-06
0,2_0_1,5,9,2.92066e-12,0.402457,206.268,-206.268,6.85413e-07,-2.91776e-07
0,2_0_1,6,1,1.64045e-12,-1.02374,208.773,-208.773,2.90407e-07,4.76812e-07
0,2_0_1,6,2,6.44539e-13,-0.72773,212.83,-212.83,2.613e-07,2.32776e-07
0,2_0_1,6,3,2.04371e-16,3.05216,247.819,-247.819,-6.2065e-09,-5.56578e-10
0,2_0_1,6,4,1.23669e-11,0.668042,200,-200,1.20337e-06,-9.49542e-07
0,2_0_1,6,5,4.73035e-14,-3.08056,224.174,-224.174,-9.46268e-08,5.78243e-09
0,2_0_1,6,6,3.57933e-13,1.45816,215.385,-215.385,2.93106e-08,-2.59129e-07
0,2_0_1,6,7,2.80538e-16,-1.99963,246.443,-246.443,-3.03574e-09,6.63977e-09
0,2_0_1,6,8,4.11797e-08,-1.30916,164.776,-164.776,2.28798e-05,8.54438e-05
0,2_0_1,6,9,9.86106e-14,-2.74165,220.984,-220.984,-1.26077e-07,5.32965e-08
0,2_0_1,7,1,1.10883e-11,-1.03156,200.474,-200.474,7.45298e-07,1.24552e-06
0,2_0_1,7,2,1.65605e-12,-0.732842,208.732,-208.732,4.16931e-07,3.75258e-07
0,2_0_1,7,3,1.03441e-13,-0.124647,220.776,-220.776,1.39104e-07,1.74294e-08
0,2_0_1,7,4,8.87774e-12,-2.47526,201.44,-201.44,-1.02095e-06,8.0277e-07
0,2_0_1,7,5,2.12207e-14,-3.11704,227.655,-227.655,-6.34783e-08,1.55881e-09
0,2_0_1,7,6,4.56571e-13,1.44949,214.328,-214.328,3.56404e-08,-2.92367e-07
0,2_0_1,7,7,4.8517e-13,-2.02624,214.064,-214.064,-1.33548e-07,2.72667e-07
0,2_0_1,7,8,1.26802e-12,-1.34319,209.891,-209.891,1.10757e-07,4.78181e-07
0,2_0_1,7,9,3.51354e-13,-2.74416,215.465,-215.465,-2.38236e-07,1.00005e-07
0,2_0_1,8,1,8.61099e-12,-0.997021,201.572,-201.572,6.94303e-07,1.07426e-06
0,2_0_1,8,2,2.35008e-13,-0.767308,217.212,-217.212,1.52096e-07,1.46691e-07
0,2_0_1,8,3,1.28552e-12,-0.0443531,209.832,-209.832,4.93729e-07,2.19128e-08
0,2_0_1,8,4,8.51609e-12,-2.44166,201.62,-201.62,-9.72957e-07,8.19398e-07
0,2_0_1,8,5,4.64749e-14,-3.04289,224.251,-224.251,-9.3512e-08,9.25982e-09
0,2_0_1,8,6,2.91413e-12,1.43557,206.278,-206.278,1.00317e-07,-7.37306e-07
0,2_0_1,8,7,1.77093e-12,-1.97726,208.441,-208.441,-2.29337e-07,5.32805e-07
0,2_0_1,8,8,2.93575e-14,-1.23253,226.246,-226.246,2.47849e-08,7.04531e-08
0,2_0_1,8,9,5.73729e-12,-2.76635,203.336,-203.336,-9.71423e-07,3.82653e-07
0,2_0_1,9,1,9.67173e-13,-1.00484,211.068,-211.068,2.29865e-07,3.61836e-07
0,2_0_1,9,2,2.8561e-12,-0.77242,206.365,-206.365,5.27609e-07,5.14089e-07
0,2_0_1,9,3,4.03748e-14,-0.0795632,224.862,-224.862,8.73084e-08,6.96123e-09
0,2_0_1,9,4,1.25424e-12,-2.44337,209.939,-209.939,-3.73928e-07,3.1382e-07
0,2_0_1,9,5,2.47739e-12,-3.07937,206.983,-206.983,-6.84751e-07,4.26608e-08
0,2_0_1,9,6,3.4234e-12,1.4269,205.578,-205.578,1.15656e-07,-7.98166e-07
0,2_0_1,9,7,1.47336e-12,-2.00387,209.24,-209.24,-2.22041e-07,4.80245e-07
0,2_0_1,9,8,5.50635e-15,1.87504,233.514,-233.514,-9.68957e-09,-3.08597e-08
0,2_0_1,9,9,7.93976e-12,-2.76886,201.925,-201.925,-1.1439e-06,4.47276e-07
0,2_0_1,10,1,5.42768e-16,-1.01267,243.577,-243.577,5.37814e-09,8.61403e-09
0,2_0_1,10,2,1.03916e-12,-0.777532,210.756,-210.756,3.1666e-07,3.11716e-07
0,2_0_1,10,3,2.9373e-12,-0.114773,206.243,-206.243,7.42138e-07,8.55536e-08
0,2_0_1,10,4,3.84476e-13,-2.44508,215.074,-215.074,-2.07327e-07,1.73396e-07
0,2_0_1,10,5,3.4221e-12,-3.11585,205.58,-205.58,-8.06082e-07,2.07536e-08
0,2_0_1,10,6,3.07699e-12,1.41822,206.042,-206.042,1.16206e-07,-7.55728e-07
0,2_0_1,10,7,1.84366e-12,-2.03048,208.266,-208.266,-2.62588e-07,5.30417e-07
0,2_0_1,10,8,6.80701e-15,1.84101,232.593,-232.593,-9.59969e-09,-3.4658e-08
