t,sat_name,beam_index,ue,received power (W),phase (radians),path loss (dB),path gain (dB),h_r,h_i
16,3_0_24,12,5,4.86933e-13,1.73873,214.048,-214.048,-5.08404e-08,-2.99888e-07
16,3_0_24,12,6,8.78916e-14,2.23121,221.483,-221.483,-7.92732e-08,-1.02055e-07
16,3_0_24,13,1,1.12737e-12,2.31927,210.402,-210.402,-3.14956e-07,-3.39121e-07
16,3_0_24,13,2,6.57221e-13,-2.70729,212.746,-212.746,-3.20566e-07,1.48692e-07
16,3_0_24,13,3,5.02433e-14,1.41074,223.912,-223.912,1.55712e-08,-9.6456e-08
16,3_0_24,13,4,9.69445e-13,3.00698,211.058,-211.058,-4.25296e-07,-5.75979e-08
16,3_0_24,13,5,4.82472e-13,1.73221,214.088,-214.088,-4.8658e-08,-2.98834e-07
16,3_0_24,13,6,9.5925e-13,2.2239,211.103,-211.103,-2.59416e-07,-3.39059e-07
16,3_0_24,14,1,2.26761e-13,2.3146,217.367,-217.367,-1.40543e-07,-1.52749e-07
16,3_0_24,14,2,3.5698e-13,-2.72146,215.396,-215.396,-2.37785e-07,1.06227e-07
16,3_0_24,14,3,6.38052e-13,1.38264,212.874,-212.874,6.51271e-08,-3.42036e-07
16,3_0_24,14,4,2.58778e-12,2.9822,206.793,-206.793,-6.9231e-07,-1.11292e-07
16,3_0_24,14,5,8.62994e-13,1.72568,211.563,-211.563,-6.24669e-08,-4.00083e-07
16,3_0_24,14,6,1.20837e-12,2.21658,210.101,-210.101,-2.88367e-07,-3.82667e-07
16,3_0_24,15,1,2.57201e-12,2.30993,206.82,-206.82,-4.70921e-07,-5.16639e-07
16,3_0_24,15,2,2.09766e-12,-2.73562,207.705,-207.705,-5.8e-07,2.49311e-07
16,3_0_24,15,3,5.09553e-14,1.35526,223.851,-223.851,2.10435e-08,-9.6118e-08
16,3_0_24,15,4,3.35666e-12,2.95742,205.664,-205.664,-7.85097e-07,-1.46249e-07
16,3_0_24,15,5,7.2164e-13,1.71916,212.34,-212.34,-5.47339e-08,-3.66218e-07
16,3_0_24,15,6,9.94051e-13,2.20926,210.949,-210.949,-2.59001e-07,-3.48981e-07
16,3_0_24,16,1,2.94065e-12,2.39226,206.238,-206.238,-5.47262e-07,-5.09143e-07
16,3_0_24,16,2,1.87328e-12,-2.61941,208.197,-208.197,-5.17086e-07,2.97567e-07
16,3_0_24,16,3,1.20238e-12,1.52174,210.122,-210.122,2.34398e-08,-4.77391e-07
16,3_0_24,16,4,6.81372e-12,3.09415,202.589,-202.589,-1.13653e-06,-5.39553e-08
16,3_0_24,16,5,6.67879e-13,1.81398,212.676,-212.676,-8.57778e-08,-3.45744e-07
16,3_0_24,16,6,5.00773e-12,2.2968,203.926,-203.926,-6.4758e-07,-7.29458e-07
16,3_0_24,17,1,4.43865e-12,2.3876,204.45,-204.45,-6.6943e-07,-6.28655e-07
16,3_0_24,17,2,7.09621e-12,-2.63357,202.413,-202.413,-1.01451e-06,5.6484e-07
16,3_0_24,17,3,9.85151e-13,1.49409,210.988,-210.988,3.31529e-08,-4.31369e-07
16,3_0_24,17,4,2.77316e-13,3.06937,216.493,-216.493,-2.28945e-07,-1.65627e-08
16,3_0_24,17,5,1.48202e-12,1.80746,209.214,-209.214,-1.24414e-07,-5.15854e-07
16,3_0_24,17,6,6.22106e-12,2.28949,202.984,-202.984,-7.15812e-07,-8.18299e-07
16,3_0_24,18,1,8.88678e-12,2.38293,201.435,-201.435,-9.43061e-07,-8.93938e-07
16,3_0_24,18,2,4.58453e-12,-2.64774,204.31,-204.31,-8.21789e-07,4.42405e-07
16,3_0_24,18,3,3.66594e-12,1.46652,205.281,-205.281,8.68728e-08,-8.30049e-07
16,3_0_24,18,4,2.5042e-10,3.04459,186.936,-186.936,-6.86539e-06,-6.68024e-07
16,3_0_24,18,5,1.22462e-11,1.80093,200.043,-200.043,-3.47953e-07,-1.48516e-06
16,3_0_24,18,6,7.20191e-12,2.28217,202.348,-202.348,-7.63715e-07,-8.8606e-07
16,2_0_1,0,1,3.93672e-08,2.37253,164.971,-164.971,-6.21455e-05,-6.01474e-05
16,2_0_1,0,2,4.99125e-12,-0.586518,203.941,-203.941,8.11073e-07,5.38978e-07
16,2_0_1,0,3,1.58558e-12,-1.63021,208.921,-208.921,-3.25925e-08,5.47903e-07
16,2_0_1,0,4,1.23468e-11,-0.299671,200.007,-200.007,1.46337e-06,4.52147e-07
16,2_0_1,0,5,8.81707e-11,-1.35876,191.47,-191.47,8.61367e-07,4.00131e-06
16,2_0_1,0,6,5.62511e-09,2.78111,173.421,-173.421,-3.05908e-05,-1.15315e-05
16,2_0_1,1,1,4.59241e-12,-0.780858,204.302,-204.302,6.63506e-07,6.57509e-07
16,2_0_1,1,2,3.62617e-12,2.53143,205.328,-205.328,-6.80269e-07,-4.75613e-07
16,2_0_1,1,3,2.21168e-13,-1.67184,217.476,-217.476,-2.06776e-08,2.03947e-07
16,2_0_1,1,4,1.68072e-13,-0.390465,218.668,-218.668,1.6525e-07,6.80166e-08
16,2_0_1,1,5,1.11882e-10,1.76816,190.435,-190.435,-9.04085e-07,-4.52109e-06
16,2_0_1,1,6,1.32631e-12,-0.374656,209.696,-209.696,4.67174e-07,1.83706e-07
16,2_0_1,2,1,8.11109e-14,2.34894,221.832,-221.832,-8.71417e-08,-8.8416e-08
16,2_0_1,2,2,1.4101e-13,-0.635102,219.43,-219.43,1.31766e-07,9.7106e-08
16,2_0_1,2,3,1.70939e-13,-1.71463,218.594,-218.594,-2.58322e-08,1.78357e-07
16,2_0_1,2,4,6.89643e-12,-0.371175,202.537,-202.537,1.06674e-06,4.15192e-07
16,2_0_1,2,5,1.22928e-14,1.74733,230.026,-230.026,-8.48717e-09,-4.75773e-08
16,2_0_1,2,6,5.15365e-12,2.75121,203.802,-203.802,-9.15093e-07,-3.76562e-07
16,2_0_1,3,1,6.03093e-12,2.33714,203.119,-203.119,-7.42366e-07,-7.71213e-07
16,2_0_1,3,2,2.99686e-12,-0.658607,206.156,-206.156,5.96762e-07,4.6182e-07
16,2_0_1,3,3,1.38499e-12,-1.75738,209.508,-209.508,-9.51575e-08,5.04077e-07
16,2_0_1,3,4,8.0042e-12,-0.400575,201.89,-201.89,1.13558e-06,4.80886e-07
16,2_0_1,3,5,1.19724e-12,-1.40209,210.141,-210.141,8.00827e-08,4.70172e-07
16,2_0_1,3,6,1.45651e-11,2.73651,199.29,-199.29,-1.52891e-06,-6.55589e-07
16,2_0_1,4,1,1.90277e-11,2.3749,198.129,-198.129,-1.3694e-06,-1.3191e-06
16,2_0_1,4,2,3.38857e-12,-0.572019,205.623,-205.623,6.74657e-07,4.34358e-07
16,2_0_1,4,3,2.24118e-14,-1.58897,227.418,-227.418,-1.18569e-09,6.52444e-08
16,2_0_1,4,4,1.12308e-11,-0.299084,200.419,-200.419,1.39592e-06,4.30409e-07
16,2_0_1,4,5,4.57376e-12,-1.3416,204.32,-204.32,2.11794e-07,9.07831e-07
16,2_0_1,4,6,7.152e-12,2.77854,202.378,-202.378,-1.08972e-06,-4.1398e-07
16,2_0_1,5,1,2.21518e-12,2.3631,207.469,-207.469,-4.61898e-07,-4.55559e-07
16,2_0_1,5,2,1.4778e-11,-0.59598,199.227,-199.227,1.38677e-06,9.40578e-07
16,2_0_1,5,3,5.82081e-12,-1.6306,203.273,-203.273,-6.28514e-08,1.04976e-06
16,2_0_1,5,4,2.61096e-07,-0.331152,156.755,-156.755,0.000210628,7.24165e-05
16,2_0_1,5,5,9.41896e-12,-1.35624,201.183,-201.183,2.84825e-07,1.30709e-06
16,2_0_1,5,6,1.00565e-11,-0.379853,200.898,-200.898,1.28376e-06,5.12532e-07
16,2_0_1,6,1,1.68282e-10,-0.790287,188.662,-188.662,3.97875e-06,4.01785e-06
16,2_0_1,6,2,2.3135e-07,2.52137,157.28,-157.28,-0.000170608,-0.000121857
16,2_0_1,6,3,1.09164e-11,-1.67088,200.542,-200.542,-1.43898e-07,1.43297e-06
16,2_0_1,6,4,6.62134e-11,2.78782,192.713,-192.713,-3.32726e-06,-1.22879e-06
16,2_0_1,6,5,1.97593e-10,-1.37304,187.965,-187.965,1.20381e-06,6.0078e-06
16,2_0_1,6,6,1.25166e-10,-0.392707,189.948,-189.948,4.50541e-06,1.86624e-06
16,2_0_1,7,1,6.19504e-12,-0.802085,203.002,-203.002,7.54249e-07,7.7985e-07
16,2_0_1,7,2,4.07281e-12,2.49759,204.824,-204.824,-7.0348e-07,-5.28157e-07
16,2_0_1,7,3,1.10146e-12,1.42619,210.503,-210.503,6.59231e-08,-4.52694e-07
16,2_0_1,7,4,3.02437e-13,2.77036,216.116,-216.116,-2.23385e-07,-8.69607e-08
16,2_0_1,7,5,1.48913e-11,1.75652,199.193,-199.193,-3.106e-07,-1.65314e-06
16,2_0_1,7,6,5.00906e-13,-0.407172,213.925,-213.925,2.83278e-07,1.2217e-07
16,2_0_1,8,1,1.09035e-12,-0.764321,210.547,-210.547,3.28556e-07,3.1499e-07
16,2_0_1,8,2,1.19014e-12,2.58432,210.167,-210.167,-4.03581e-07,-2.51494e-07
16,2_0_1,8,3,8.30362e-14,1.59501,221.73,-221.73,-3.0416e-09,-1.25569e-07
16,2_0_1,8,4,1.03909e-12,-0.331116,210.756,-210.756,4.20193e-07,1.44451e-07
16,2_0_1,8,5,4.50155e-12,1.81691,204.389,-204.389,-2.2532e-07,-8.96954e-07
16,2_0_1,8,6,1.85432e-14,2.77319,228.241,-228.241,-5.53741e-08,-2.13757e-08
16,2_0_1,9,1,2.85067e-13,2.36547,216.373,-216.373,-1.66084e-07,-1.6303e-07
16,2_0_1,9,2,4.05434e-18,-0.661108,264.844,-264.844,6.92765e-10,5.38889e-10
16,2_0_1,9,3,1.37995e-14,-1.58675,229.524,-229.524,-8.16744e-10,5.11981e-08
16,2_0_1,9,4,3.92822e-12,-0.349296,204.981,-204.981,8.11754e-07,2.95666e-07
16,2_0_1,9,5,7.91529e-13,1.80228,211.938,-211.938,-8.89718e-08,-3.77458e-07
16,2_0_1,9,6,5.8965e-13,2.76073,213.217,-213.217,-3.1073e-07,-1.2442e-07
16,2_0_1,10,1,1.15019e-12,2.35368,210.315,-210.315,-3.29723e-07,-3.31389e-07
16,2_0_1,10,2,6.84092e-13,-0.60597,212.572,-212.572,2.96333e-07,2.0534e-07
16,2_0_1,10,3,1.11378e-13,-1.63027,220.455,-220.455,-8.64632e-09,1.45214e-07
16,2_0_1,10,4,1.18929e-13,-0.378844,220.17,-220.17,1.39663e-07,5.5596e-08
16,2_0_1,10,5,1.73878e-13,-1.35245,218.52,-218.52,3.93728e-08,1.77445e-07
16,2_0_1,10,6,7.07735e-12,2.74597,202.424,-202.424,-1.07004e-06,-4.46889e-07
16,2_0_1,11,1,4.70464e-12,2.34188,204.197,-204.197,-6.58897e-07,-6.78039e-07
16,2_0_1,11,2,6.98155e-15,-0.629773,232.483,-232.483,2.94341e-08,2.14506e-08
16,2_0_1,11,3,6.69299e-14,-1.67284,222.667,-222.667,-1.14879e-08,1.12182e-07
16,2_0_1,11,4,2.53248e-12,-0.410857,206.887,-206.887,6.35938e-07,2.77046e-07
16,2_0_1,11,5,1.8466e-12,-1.3675,208.259,-208.259,1.19589e-07,5.80131e-07
16,2_0_1,11,6,4.76443e-12,2.73129,204.143,-204.143,-8.72472e-07,-3.7952e-07
16,2_0_1,12,1,4.59905e-12,2.37964,204.296,-204.296,-6.76307e-07,-6.45314e-07
16,2_0_1,12,2,4.06279e-12,-0.543313,204.835,-204.835,7.52078e-07,4.54212e-07
16,2_0_1,12,3,1.59157e-12,-1.50355,208.905,-208.905,3.6952e-08,5.48664e-07
16,2_0_1,12,4,1.03396e-11,-0.310617,200.778,-200.778,1.33454e-06,4.28399e-07
16,2_0_1,12,5,1.04207e-12,-1.30702,210.744,-210.744,1.16016e-07,4.29573e-07
16,2_0_1,12,6,7.35686e-12,2.77317,202.256,-202.256,-1.10295e-06,-4.25794e-07
16,2_0_1,13,1,3.09914e-12,2.36784,206.01,-206.01,-5.48887e-07,-5.36246e-07
16,2_0_1,13,2,2.72424e-12,-0.567295,206.57,-206.57,6.06752e-07,3.86597e-07
16,2_0_1,13,3,2.80024e-12,-1.54594,206.451,-206.451,1.81285e-08,7.29189e-07
16,2_0_1,13,4,8.03848e-12,-0.34254,201.871,-201.871,1.16405e-06,4.15096e-07
16,2_0_1,13,5,3.64113e-12,-1.32163,205.31,-205.31,2.05107e-07,8.06068e-07
16,2_0_1,13,6,5.83543e-12,2.75846,203.262,-203.262,-9.76621e-07,-3.93629e-07
16,2_0_1,14,1,2.85404e-12,2.35604,206.368,-206.368,-5.20627e-07,-5.20783e-07
16,2_0_1,14,2,6.23301e-12,-0.591256,202.976,-202.976,9.03503e-07,6.06591e-07
16,2_0_1,14,3,7.84635e-13,-1.58841,211.976,-211.976,-6.80002e-09,3.8605e-07
16,2_0_1,14,4,3.00972e-12,-0.373758,206.138,-206.138,7.03999e-07,2.76103e-07
16,2_0_1,14,5,2.99204e-12,-1.3362,206.163,-206.163,1.75267e-07,7.33328e-07
16,2_0_1,14,6,1.7628e-12,2.74396,208.461,-208.461,-5.3358e-07,-2.24108e-07
16,2_0_1,15,1,2.74551e-14,2.34425,226.537,-226.537,-5.0457e-08,-5.16774e-08
16,2_0_1,15,2,1.91759e-12,-0.615197,208.095,-208.095,4.92943e-07,3.48354e-07
16,2_0_1,15,3,3.63519e-12,-1.63075,205.317,-205.317,-4.97955e-08,8.29583e-07
16,2_0_1,15,4,1.27932e-13,2.6005,219.853,-219.853,-1.33635e-07,-8.03039e-08
16,2_0_1,15,5,4.93574e-12,-1.35064,203.989,-203.989,2.11484e-07,9.45021e-07
16,2_0_1,15,6,2.15018e-12,-0.413458,207.598,-207.598,5.85309e-07,2.56803e-07
16,2_0_1,16,1,4.02141e-14,-0.759582,224.879,-224.879,6.33838e-08,6.01928e-08
16,2_0_1,16,2,3.2863e-13,-0.52817,215.756,-215.756,2.15829e-07,1.25928e-07
16,2_0_1,16,3,9.04804e-13,-1.46161,211.357,-211.357,4.51825e-08,4.12154e-07
16,2_0_1,16,4,3.94138e-10,2.82316,184.966,-184.966,-8.21865e-06,-2.70925e-06
16,2_0_1,16,5,1.83663e-13,-1.29182,218.283,-218.283,5.14415e-08,1.79582e-07
16,2_0_1,16,6,1.08339e-11,-0.371333,200.575,-200.575,1.33694e-06,5.20601e-07
16,2_0_1,17,1,1.08837e-11,-0.77138,200.555,-200.555,1.03099e-06,1.00248e-06
16,2_0_1,17,2,5.92336e-12,2.58856,203.197,-203.197,-9.02729e-07,-5.57241e-07
16,2_0_1,17,3,3.51815e-09,-1.50361,175.46,-175.46,1.73567e-06,2.57961e-05
16,2_0_1,17,4,3.16202e-11,2.7935,195.923,-195.923,-2.30408e-06,-8.3609e-07
16,2_0_1,17,5,4.49915e-13,1.83786,214.391,-214.391,-7.71578e-08,-2.82011e-07
16,2_0_1,17,6,1.10049e-11,-0.385923,200.507,-200.507,1.33965e-06,5.44298e-07
16,2_0_1,18,1,1.82723e-11,-0.783178,198.305,-198.305,1.32045e-06,1.3146e-06
16,2_0_1,18,2,1.39541e-11,2.56467,199.476,-199.476,-1.36473e-06,-8.88134e-07
16,2_0_1,18,3,6.02932e-11,1.59551,193.12,-193.12,-8.36509e-08,-3.38359e-06
16,2_0_1,18,4,3.6689e-12,2.76647,205.277,-205.277,-7.76862e-07,-3.05903e-07
16,2_0_1,18,5,1.16899e-11,1.82278,200.245,-200.245,-3.71574e-07,-1.44326e-06
16,2_0_1,18,6,5.35781e-12,-0.400594,203.633,-203.633,9.29073e-07,3.93457e-07
16,1_0_9,0,1,9.04067e-15,2.43286,231.361,-231.361,-3.14649e-08,-2.69757e-08
16,1_0_9,0,2,1.93621e-12,2.53687,208.053,-208.053,-4.98968e-07,-3.44834e-07
16,1_0_9,0,3,6.00423e-13,0.197934,213.138,-213.138,3.31163e-07,-6.64179e-08
16,1_0_9,0,4,8.32436e-13,-1.18021,211.719,-211.719,1.51417e-07,3.67744e-07
16,1_0_9,0,5,9.65869e-14,1.38262,221.074,-221.074,2.53411e-08,-1.33076e-07
16,1_0_9,0,6,2.81608e-13,1.69641,216.426,-216.426,-2.89798e-08,-2.2949e-07
16,1_0_9,1,1,1.51905e-12,2.51347,209.107,-209.107,-4.34693e-07,-3.15691e-07
16,1_0_9,1,2,3.20112e-12,2.6122,205.87,-205.87,-6.73125e-07,-3.93846e-07
16,1_0_9,1,3,2.61346e-12,0.256405,206.751,-206.751,6.81631e-07,-1.78707e-07
16,1_0_9,1,4,3.73226e-12,-1.11011,205.203,-205.203,3.74366e-07,7.54307e-07
16,1_0_9,1,5,2.59266e-13,1.46169,216.785,-216.785,2.41673e-08,-2.20628e-07
16,1_0_9,1,6,1.59572e-12,1.77589,208.893,-208.893,-1.12137e-07,-5.39084e-07
16,1_0_9,2,1,2.96522e-12,2.59409,206.202,-206.202,-6.40876e-07,-3.9073e-07
16,1_0_9,2,2,2.39741e-12,2.68753,207.125,-207.125,-6.06527e-07,-2.9603e-07
16,1_0_9,2,3,1.01558e-13,0.314876,220.856,-220.856,1.32081e-07,-4.30203e-08
16,1_0_9,2,4,6.95537e-12,-1.04001,202.5,-202.5,5.81926e-07,9.91404e-07
16,1_0_9,2,5,3.98557e-12,1.54076,204.918,-204.918,2.61329e-08,-8.69813e-07
16,1_0_9,2,6,3.75315e-12,1.85536,205.179,-205.179,-2.37072e-07,-8.10491e-07
16,1_0_9,3,1,5.00295e-13,2.6747,213.931,-213.931,-2.75313e-07,-1.38776e-07
16,1_0_9,3,2,1.0643e-12,2.76286,210.652,-210.652,-4.17818e-07,-1.66267e-07
16,1_0_9,3,3,3.25954e-13,0.373348,215.791,-215.791,2.31716e-07,-9.07679e-08
16,1_0_9,3,4,2.52764e-12,-0.969914,206.896,-206.896,3.91802e-07,5.71613e-07
16,1_0_9,3,5,2.74337e-13,1.61983,216.54,-216.54,-1.11902e-08,-2.28033e-07
16,1_0_9,3,6,1.33116e-12,1.93484,209.68,-209.68,-1.79064e-07,-4.69954e-07
16,1_0_9,4,1,2.81346e-13,2.43421,216.43,-216.43,-1.75731e-07,-1.50247e-07
16,1_0_9,4,2,2.16986e-13,2.54797,217.558,-217.558,-1.68307e-07,-1.13577e-07
16,1_0_9,4,3,5.78308e-13,0.238307,213.301,-213.301,3.22111e-07,-7.82481e-08
16,1_0_9,4,4,1.7163e-13,-1.18548,218.577,-218.577,6.78727e-08,1.67341e-07
16,1_0_9,4,5,3.59812e-13,1.39524,215.362,-215.362,4.56656e-08,-2.57447e-07
16,1_0_9,4,6,8.08635e-14,1.69401,221.845,-221.845,-1.52337e-08,-1.23012e-07
16,1_0_9,5,1,1.62766e-13,2.51483,218.807,-218.807,-1.42431e-07,-1.03145e-07
16,1_0_9,5,2,8.24923e-13,2.6233,211.759,-211.759,-3.43903e-07,-1.96128e-07
16,1_0_9,5,3,1.015e-12,0.296778,210.858,-210.858,4.19949e-07,-1.28424e-07
16,1_0_9,5,4,6.83121e-15,-1.11538,232.578,-232.578,1.58459e-08,3.23548e-08
16,1_0_9,5,5,1.33554e-13,1.47431,219.666,-219.666,1.53457e-08,-1.58555e-07
16,1_0_9,5,6,3.8488e-13,1.77348,215.07,-215.07,-5.44363e-08,-2.64885e-07
16,1_0_9,6,1,4.7493e-13,2.59544,214.156,-214.156,-2.56695e-07,-1.56026e-07
16,1_0_9,6,2,1.43421e-12,2.69863,209.357,-209.357,-4.71633e-07,-2.23746e-07
16,1_0_9,6,3,2.46649e-12,0.355249,207.002,-207.002,6.41823e-07,-2.38109e-07
16,1_0_9,6,4,2.06037e-13,-1.04528,217.783,-217.783,9.92562e-08,1.71158e-07
16,1_0_9,6,5,1.20802e-12,1.55338,210.102,-210.102,8.34302e-09,-4.79014e-07
16,1_0_9,6,6,6.86973e-13,1.85296,212.553,-212.553,-1.00593e-07,-3.46995e-07
16,1_0_9,7,1,2.42216e-13,2.67605,217.081,-217.081,-1.91695e-07,-9.63019e-08
16,1_0_9,7,2,9.07388e-13,2.77396,211.345,-211.345,-3.87471e-07,-1.49231e-07
16,1_0_9,7,3,2.96052e-12,0.413721,206.209,-206.209,6.86723e-07,-3.01514e-07
16,1_0_9,7,4,3.76091e-12,-0.975184,205.17,-205.17,4.7424e-07,6.99764e-07
16,1_0_9,7,5,2.31069e-12,1.63245,207.285,-207.285,-4.08253e-08,-6.61336e-07
16,1_0_9,7,6,3.30469e-14,1.93244,225.731,-225.731,-2.80356e-08,-7.41142e-08
16,1_0_9,8,1,1.72386e-12,2.43557,208.558,-208.558,-4.35493e-07,-3.7132e-07
16,1_0_9,8,2,2.49694e-12,2.55906,206.949,-206.949,-5.75182e-07,-3.78924e-07
16,1_0_9,8,3,4.8139e-12,0.278679,204.098,-204.098,9.19471e-07,-2.63084e-07
16,1_0_9,8,4,5.48801e-12,-1.19075,203.529,-203.529,3.78809e-07,9.48275e-07
16,1_0_9,8,5,1.28238e-12,1.40786,209.843,-209.843,8.007e-08,-4.87074e-07
16,1_0_9,8,6,1.28133e-12,1.69161,209.846,-209.846,-5.94639e-08,-4.89813e-07
16,1_0_9,9,1,1.96759e-12,2.51618,207.983,-207.983,-4.95696e-07,-3.57949e-07
16,1_0_9,9,2,6.9649e-12,2.63439,202.494,-202.494,-1.00554e-06,-5.58765e-07
16,1_0_9,9,3,6.25183e-10,0.337151,182.963,-182.963,1.02852e-05,-3.60533e-06
16,1_0_9,9,4,6.10545e-12,-1.12065,203.066,-203.066,4.68623e-07,9.69756e-07
16,1_0_9,9,5,6.55487e-12,1.48693,202.757,-202.757,9.34815e-08,-1.11206e-06
16,1_0_9,9,6,6.14997e-12,1.77108,203.034,-203.034,-2.15058e-07,-1.05936e-06
16,1_0_9,10,1,1.68444e-12,2.59679,208.658,-208.658,-4.83825e-07,-2.93186e-07
16,1_0_9,10,2,2.26209e-12,2.70973,207.378,-207.378,-5.95397e-07,-2.74408e-07
16,1_0_9,10,3,5.98493e-17,-2.74597,253.152,-253.152,-3.11167e-09,1.29957e-09
16,1_0_9,10,4,6.96268e-11,-1.05055,192.495,-192.495,1.80802e-06,3.15597e-06
16,1_0_9,10,5,1.02251e-12,1.566,210.826,-210.826,2.11365e-09,-4.40764e-07
16,1_0_9,10,6,3.43609e-12,1.85056,205.562,-205.562,-2.23109e-07,-7.76582e-07
16,1_0_9,11,1,2.14203e-14,2.6774,227.615,-227.615,-5.70448e-08,-2.85611e-08
16,1_0_9,11,2,4.94071e-14,-0.356535,223.985,-223.985,9.07952e-08,3.38169e-08
16,1_0_9,11,3,8.55874e-14,-2.6875,221.599,-221.599,-1.14598e-07,5.59368e-08
16,1_0_9,11,4,2.83303e-13,2.16114,216.4,-216.4,-1.29146e-07,-1.9274e-07
16,1_0_9,11,5,1.9644e-16,-1.49652,247.99,-247.99,4.53341e-10,6.09246e-09
16,1_0_9,11,6,2.60768e-16,1.93003,246.76,-246.76,-2.47459e-09,-6.58956e-09
16,1_0_9,12,1,5.35022e-15,2.43692,233.639,-233.639,-2.42894e-08,-2.06535e-08
16,1_0_9,12,2,9.18207e-16,2.57016,241.293,-241.293,-1.11099e-08,-7.14354e-09
16,1_0_9,12,3,3.69488e-14,0.319052,225.247,-225.247,7.95586e-08,-2.62812e-08
16,1_0_9,12,4,1.69763e-14,1.94558,228.624,-228.624,-2.07903e-08,-5.28513e-08
16,1_0_9,12,5,2.00088e-14,1.42048,227.911,-227.911,9.23307e-09,-6.09624e-08
16,1_0_9,12,6,1.14074e-14,1.6892,230.351,-230.351,-5.49964e-09,-4.62294e-08
16,1_0_9,13,1,8.82012e-17,2.51753,251.468,-251.468,-3.32207e-09,-2.39208e-09
16,1_0_9,13,2,3.51751e-15,2.64549,235.46,-235.46,-2.27354e-08,-1.23056e-08
16,1_0_9,13,3,4.23233e-14,0.377524,224.657,-224.657,8.33592e-08,-3.30556e-08
16,1_0_9,13,4,4.65182e-17,2.01567,254.247,-254.247,-1.27941e-09,-2.68358e-09
16,1_0_9,13,5,3.02866e-14,1.49955,226.11,-226.11,5.39987e-09,-7.56657e-08
16,1_0_9,13,6,3.97361e-15,1.76868,234.931,-234.931,-5.40183e-09,-2.69408e-08
16,1_0_9,14,1,4.6629e-15,2.59814,234.236,-234.236,-2.54767e-08,-1.53912e-08
16,1_0_9,14,2,1.72631e-14,2.72082,228.552,-228.552,-5.22757e-08,-2.33931e-08
16,1_0_9,14,3,1.89973e-13,0.435995,218.136,-218.136,1.72214e-07,-8.02338e-08
16,1_0_9,14,4,8.95259e-14,-1.05582,221.403,-221.403,6.42347e-08,1.13507e-07
16,1_0_9,14,5,9.60757e-14,1.57862,221.097,-221.097,-1.05715e-09,-1.35105e-07
16,1_0_9,14,6,2.57341e-14,1.84816,226.818,-226.818,-1.91466e-08,-6.72524e-08
16,1_0_9,15,1,1.36877e-13,2.67876,219.559,-219.559,-1.44299e-07,-7.20032e-08
16,1_0_9,15,2,3.863e-13,2.79616,215.054,-215.054,-2.54915e-07,-9.17354e-08
16,1_0_9,15,3,1.14837e-12,0.494467,210.322,-210.322,4.11159e-07,-2.21672e-07
16,1_0_9,15,4,2.71268e-13,-0.985723,216.589,-216.589,1.25378e-07,1.89265e-07
16,1_0_9,15,5,1.08161e-13,1.65769,220.582,-220.582,-1.24409e-08,-1.42814e-07
16,1_0_9,15,6,2.14049e-13,1.92763,217.618,-217.618,-7.04441e-08,-1.88963e-07
16,1_0_9,16,1,3.78107e-13,2.43827,215.147,-215.147,-2.04427e-07,-1.7335e-07
16,1_0_9,16,2,1.07035e-12,2.58126,210.627,-210.627,-3.82e-07,-2.39673e-07
16,1_0_9,16,3,4.87417e-14,0.359425,224.044,-224.044,9.00842e-08,-3.38488e-08
16,1_0_9,16,4,6.40456e-13,-1.20128,212.858,-212.858,1.25986e-07,3.25291e-07
16,1_0_9,16,5,5.41144e-13,1.4331,213.59,-213.59,4.4012e-08,-3.17617e-07
16,1_0_9,16,6,4.87614e-13,1.6868,214.042,-214.042,-3.52305e-08,-3.02334e-07
16,1_0_9,17,1,5.06895e-13,2.51888,213.874,-213.874,-2.52089e-07,-1.81001e-07
16,1_0_9,17,2,1.62007e-12,2.65659,208.827,-208.827,-4.90825e-07,-2.58658e-07
16,1_0_9,17,3,2.54075e-12,0.417897,206.873,-206.873,6.35005e-07,-2.81975e-07
16,1_0_9,17,4,1.56014e-12,-1.13119,208.991,-208.991,2.3171e-07,4.92683e-07
16,1_0_9,17,5,1.09893e-12,1.51217,210.513,-210.513,2.67726e-08,-4.56158e-07
16,1_0_9,17,6,5.74759e-13,1.76628,213.328,-213.328,-6.41882e-08,-3.24167e-07
16,1_0_9,18,1,1.07223e-13,2.5995,220.62,-220.62,-1.22268e-07,-7.364e-08
16,1_0_9,18,2,2.42511e-12,2.73192,207.075,-207.075,-6.22631e-07,-2.70372e-07
16,1_0_9,18,3,9.44822e-13,0.476368,211.169,-211.169,3.76522e-07,-1.94287e-07
16,1_0_9,18,4,2.55988e-12,-1.06109,206.841,-206.841,3.4028e-07,6.08758e-07
16,1_0_9,18,5,1.44808e-12,1.59124,209.315,-209.315,-1.0723e-08,-5.24423e-07
16,1_0_9,18,6,9.19821e-14,1.84575,221.286,-221.286,-3.58928e-08,-1.27233e-07
17,3_0_24,0,1,2.09235e-12,-1.91453,207.716,-207.716,-2.12487e-07,5.93629e-07
17,3_0_24,0,2,1.60033e-12,1.02532,208.881,-208.881,2.8609e-07,-4.71398e-07
17,3_0_24,0,3,5.24492e-13,3.00357,213.725,-213.725,-3.12677e-07,-4.34335e-08
17,3_0_24,0,4,3.39744e-12,-2.47718,205.611,-205.611,-6.32531e-07,4.95396e-07
