t,sat_name,beam_index,ue,received power (W),phase (radians),path loss (dB),path gain (dB),h_r,h_i
0,3_0_24,16,6,3.98921e-14,-2.64914,174.914,-174.914,-2.42596e-05,1.30162e-05
0,3_0_24,17,1,7.78423e-18,0.0858897,212.011,-212.011,3.8316e-07,-3.29907e-08
0,3_0_24,17,2,2.00975e-18,0.665171,217.891,-217.891,1.53751e-07,-1.20606e-07
0,3_0_24,17,3,1.11063e-19,2.33554,230.467,-230.467,-3.18044e-08,-3.31462e-08
0,3_0_24,17,4,1.33405e-18,-2.83392,219.671,-219.671,-1.51731e-07,4.82147e-08
0,3_0_24,17,5,6.29529e-21,-3.10554,242.933,-242.933,-1.09296e-08,3.94186e-10
0,3_0_24,17,6,1.84956e-17,0.429867,208.252,-208.252,5.38872e-07,-2.47051e-07
0,3_0_24,18,1,2.44885e-19,0.0203921,227.033,-227.033,6.81974e-08,-1.39088e-09
0,3_0_24,18,2,7.57632e-22,-2.54779,252.128,-252.128,-3.1446e-09,2.12285e-09
0,3_0_24,18,3,3.14284e-19,2.25343,225.95,-225.95,-4.87478e-08,-5.99588e-08
0,3_0_24,18,4,3.93232e-21,-2.89328,244.976,-244.976,-8.37862e-09,2.12434e-09
0,3_0_24,18,5,8.48192e-22,3.10469,251.638,-251.638,-4.0117e-09,-1.48113e-10
0,3_0_24,18,6,3.79249e-19,0.367283,225.134,-225.134,7.92252e-08,-3.04812e-08
0,2_0_1,0,1,5.00161e-14,-2.12313,173.932,-173.932,-1.6174e-05,2.62432e-05
0,2_0_1,0,2,8.99843e-17,-0.74251,201.381,-201.381,9.63372e-07,8.8409e-07
0,2_0_1,0,3,9.11881e-18,-0.876809,211.323,-211.323,2.66231e-07,3.19966e-07
0,2_0_1,0,4,5.60317e-17,2.41032,203.438,-203.438,-7.6799e-07,-6.89053e-07
0,2_0_1,0,5,4.22118e-17,-2.69563,204.668,-204.668,-8.07968e-07,3.86279e-07
0,2_0_1,0,6,1.84692e-14,-1.23152,178.258,-178.258,6.23431e-06,1.76649e-05
0,2_0_1,1,1,3.35391e-17,-2.13052,205.667,-205.667,-4.23849e-07,6.76458e-07
0,2_0_1,1,2,9.40106e-18,-0.761646,211.191,-211.191,3.05861e-07,2.91666e-07
0,2_0_1,1,3,2.14064e-18,-0.922488,217.617,-217.617,1.21778e-07,1.60755e-07
0,2_0_1,1,4,5.79235e-17,2.41105,203.294,-203.294,-7.81363e-07,-7.00013e-07
0,2_0_1,1,5,1.60063e-18,-2.71765,218.88,-218.88,-1.58952e-07,7.17374e-08
0,2_0_1,1,6,5.26168e-17,-1.2339,203.712,-203.712,3.30516e-07,9.43652e-07
0,2_0_1,2,1,1.80327e-16,-2.13792,198.362,-198.362,-9.9438e-07,1.56123e-06
0,2_0_1,2,2,2.76252e-17,-0.780783,206.51,-206.51,5.14647e-07,5.09919e-07
0,2_0_1,2,3,1.86292e-17,-0.968167,208.221,-208.221,3.37219e-07,4.9014e-07
0,2_0_1,2,4,1.21517e-16,2.41179,200.076,-200.076,-1.13248e-06,-1.01307e-06
0,2_0_1,2,5,5.25219e-17,-2.73966,203.719,-203.719,-9.19348e-07,3.90788e-07
0,2_0_1,2,6,8.30595e-17,-1.23627,201.729,-201.729,4.12448e-07,1.1866e-06
0,2_0_1,3,1,1.18991e-16,-2.14532,200.168,-200.168,-8.17115e-07,1.2622e-06
0,2_0_1,3,2,1.44709e-16,-0.799919,199.318,-199.318,1.15534e-06,1.18939e-06
0,2_0_1,3,3,4.5928e-17,-1.01385,204.302,-204.302,4.93791e-07,7.92971e-07
0,2_0_1,3,4,8.49799e-17,2.41253,201.63,-201.63,-9.47669e-07,-8.46488e-07
0,2_0_1,3,5,9.44673e-17,-2.76168,201.17,-201.17,-1.2442e-06,4.96828e-07
0,2_0_1,3,6,1.34239e-16,-1.23865,199.644,-199.644,5.20757e-07,1.50976e-06
0,2_0_1,4,1,6.59473e-18,-2.13637,212.731,-212.731,-1.89697e-07,2.98856e-07
0,2_0_1,4,2,1.09233e-15,-0.767762,190.539,-190.539,3.27766e-06,3.16405e-06
0,2_0_1,4,3,9.28938e-17,-0.919622,201.243,-201.243,8.05248e-07,1.05667e-06
0,2_0_1,4,4,2.13154e-12,2.37436,157.636,-157.636,-0.000144862,-0.000139693
0,2_0_1,4,5,7.42548e-17,-2.7114,202.216,-202.216,-1.07956e-06,4.95364e-07
0,2_0_1,4,6,4.23051e-15,1.89378,184.659,-184.659,-2.84562e-06,-8.50189e-06
0,2_0_1,5,1,1.77145e-15,0.997822,188.439,-188.439,3.14519e-06,-4.87497e-06
0,2_0_1,5,2,8.64145e-14,2.35469,171.557,-171.557,-2.8609e-05,-2.8695e-05
0,2_0_1,5,3,1.28215e-17,-0.9653,209.843,-209.843,2.80923e-07,4.05821e-07
0,2_0_1,5,4,4.12959e-18,-0.766497,214.764,-214.764,2.01777e-07,1.9429e-07
0,2_0_1,5,5,3.66541e-12,0.408178,155.282,-155.282,0.000242219,-0.000104752
0,2_0_1,5,6,5.0363e-17,1.89141,203.902,-203.902,-3.08278e-07,-9.28366e-07
0,2_0_1,6,1,1.97235e-17,0.990423,207.973,-207.973,3.35673e-07,-5.11928e-07
0,2_0_1,6,2,1.30792e-20,2.33556,239.757,-239.757,-1.09145e-08,-1.13745e-08
0,2_0_1,6,3,1.38493e-18,-1.01098,219.508,-219.508,8.61412e-08,1.37453e-07
0,2_0_1,6,4,6.02044e-18,2.37583,213.126,-213.126,-2.43803e-07,-2.34411e-07
0,2_0_1,6,5,2.03415e-17,0.386162,207.839,-207.839,5.75903e-07,-2.34148e-07
0,2_0_1,6,6,1.47676e-20,1.88903,239.23,-239.23,-5.24109e-09,-1.59096e-08
0,2_0_1,7,1,4.17757e-18,-2.15857,214.714,-214.714,-1.56224e-07,2.34452e-07
0,2_0_1,7,2,3.76546e-19,-0.825171,225.165,-225.165,5.73841e-08,6.21405e-08
0,2_0_1,7,3,2.5553e-18,-1.05666,216.848,-216.848,1.08361e-07,1.91856e-07
0,2_0_1,7,4,2.86213e-17,2.37657,206.356,-206.356,-5.31959e-07,-5.1071e-07
0,2_0_1,7,5,2.75969e-19,-2.77745,226.514,-226.514,-6.76633e-08,2.57894e-08
0,2_0_1,7,6,5.04767e-18,-1.25494,213.892,-213.892,9.61987e-08,2.94366e-07
0,2_0_1,8,1,6.1163e-17,-2.14962,203.058,-203.058,-5.89709e-07,9.02407e-07
0,2_0_1,8,2,1.38599e-17,-0.793014,209.505,-209.505,3.60088e-07,3.65615e-07
0,2_0_1,8,3,3.44779e-18,-0.962434,215.547,-215.547,1.46279e-07,2.10025e-07
0,2_0_1,8,4,9.91061e-18,2.3384,210.962,-210.962,-3.01332e-07,-3.12251e-07
0,2_0_1,8,5,9.87266e-18,-2.72717,210.978,-210.978,-3.96442e-07,1.74396e-07
0,2_0_1,8,6,9.75061e-17,-1.2641,201.032,-201.032,4.10929e-07,1.29759e-06
0,2_0_1,9,1,2.98219e-17,-2.15702,206.177,-206.177,-4.16428e-07,6.2706e-07
0,2_0_1,9,2,8.62315e-18,-0.812151,211.566,-211.566,2.78458e-07,2.9377e-07
0,2_0_1,9,3,2.38119e-18,-1.00811,217.155,-217.155,1.13468e-07,1.7991e-07
0,2_0_1,9,4,5.66347e-17,2.33914,203.392,-203.392,-7.20888e-07,-7.45909e-07
0,2_0_1,9,5,2.63248e-18,-2.74918,216.719,-216.719,-2.06646e-07,8.55255e-08
0,2_0_1,9,6,6.50518e-17,-1.26648,202.79,-202.79,3.33127e-07,1.06067e-06
0,2_0_1,10,1,4.44078e-17,-2.16442,204.448,-204.448,-5.13809e-07,7.61413e-07
0,2_0_1,10,2,1.07633e-17,-0.831287,210.603,-210.603,3.04762e-07,3.341e-07
0,2_0_1,10,3,2.18536e-17,-1.05379,207.528,-207.528,3.18501e-07,5.60157e-07
0,2_0_1,10,4,3.25825e-17,2.33987,205.793,-205.793,-5.47205e-07,-5.65363e-07
0,2_0_1,10,5,1.37975e-17,-2.7712,209.525,-209.525,-4.77286e-07,1.85337e-07
0,2_0_1,10,6,1.27281e-16,-1.26885,199.875,-199.875,4.62449e-07,1.48475e-06
0,2_0_1,11,1,3.33298e-17,-2.17182,205.694,-205.694,-4.5e-07,6.56328e-07
0,2_0_1,11,2,6.99678e-17,-0.850424,202.474,-202.474,7.60588e-07,8.66542e-07
0,2_0_1,11,3,2.16051e-17,-1.09947,207.577,-207.577,2.90921e-07,5.70842e-07
0,2_0_1,11,4,3.84372e-17,2.34061,205.075,-205.075,-5.9479e-07,-6.13622e-07
0,2_0_1,11,5,2.00467e-17,-2.79322,207.902,-207.902,-5.80086e-07,2.10682e-07
0,2_0_1,11,6,4.22773e-17,-1.27123,204.662,-204.662,2.64491e-07,8.56337e-07
0,2_0_1,12,1,3.76248e-17,-2.16286,205.168,-205.168,-4.71855e-07,7.01587e-07
0,2_0_1,12,2,6.84579e-17,-0.818266,202.569,-202.569,7.79506e-07,8.32509e-07
0,2_0_1,12,3,3.39286e-17,-1.00525,205.617,-205.617,4.30257e-07,6.77881e-07
0,2_0_1,12,4,1.08337e-17,2.30244,210.575,-210.575,-3.03112e-07,-3.37584e-07
0,2_0_1,12,5,1.25156e-16,-2.74294,199.948,-199.948,-1.42114e-06,5.986e-07
0,2_0_1,12,6,7.70936e-21,-1.28039,242.053,-242.053,3.46549e-09,1.1596e-08
0,2_0_1,13,1,3.09508e-18,0.97133,216.016,-216.016,1.36819e-07,-2.00218e-07
0,2_0_1,13,2,1.1108e-17,-0.837403,210.466,-210.466,3.07523e-07,3.41295e-07
0,2_0_1,13,3,9.1549e-17,-1.05093,201.306,-201.306,6.55175e-07,1.14463e-06
0,2_0_1,13,4,4.19422e-16,-0.838414,194.696,-194.696,1.88754e-06,2.0991e-06
0,2_0_1,13,5,3.64459e-17,-2.76495,205.306,-205.306,-7.7382e-07,3.06063e-07
0,2_0_1,13,6,2.47847e-17,1.85882,206.981,-206.981,-1.94931e-07,-6.5796e-07
0,2_0_1,14,1,1.00111e-16,0.963931,200.918,-200.918,7.86534e-07,-1.1329e-06
0,2_0_1,14,2,3.96679e-16,2.28505,194.938,-194.938,-1.79835e-06,-2.07432e-06
0,2_0_1,14,3,9.81677e-16,-1.0966,191.003,-191.003,1.97204e-06,3.84225e-06
0,2_0_1,14,4,1.23405e-16,-0.837676,200.009,-200.009,1.02469e-06,1.13785e-06
0,2_0_1,14,5,7.1197e-20,0.354624,232.398,-232.398,3.44911e-08,-1.27713e-08
0,2_0_1,14,6,1.51134e-16,1.85645,199.129,-199.129,-4.77499e-07,-1.6259e-06
0,2_0_1,15,1,1.53325e-16,0.956531,199.067,-199.067,9.83728e-07,-1.39479e-06
0,2_0_1,15,2,9.41092e-17,2.26592,201.186,-201.186,-8.5644e-07,-1.02693e-06
0,2_0_1,15,3,1.50274e-14,1.99931,179.154,-179.154,-7.02117e-06,-1.53696e-05
0,2_0_1,15,4,1.71267e-17,-0.836939,208.586,-208.586,3.82049e-07,4.2361e-07
0,2_0_1,15,5,5.58877e-17,0.332608,203.45,-203.45,9.73993e-07,-3.36458e-07
0,2_0_1,15,6,5.13594e-17,1.85407,203.817,-203.817,-2.76105e-07,-9.48469e-07
0,2_0_1,16,1,1.15885e-16,0.965483,200.282,-200.282,8.44342e-07,-1.22021e-06
0,2_0_1,16,2,7.90228e-19,2.29807,221.945,-221.945,-8.14646e-08,-9.15305e-08
0,2_0_1,16,3,4.78896e-19,2.09353,224.12,-224.12,-4.76232e-08,-8.26502e-08
0,2_0_1,16,4,1.4944e-18,-0.87511,219.178,-219.178,1.07997e-07,1.29346e-07
0,2_0_1,16,5,9.50512e-17,0.382888,201.143,-201.143,1.24655e-06,-5.02069e-07
0,2_0_1,16,6,9.20256e-18,1.84491,211.284,-211.284,-1.1319e-07,-4.02538e-07
0,2_0_1,17,1,1.24759e-17,0.958084,209.962,-209.962,2.79993e-07,-3.98304e-07
0,2_0_1,17,2,6.37049e-18,2.27894,212.881,-212.881,-2.26287e-07,-2.6426e-07
0,2_0_1,17,3,9.96155e-19,2.04786,220.94,-220.94,-6.31702e-08,-1.22215e-07
0,2_0_1,17,4,3.54937e-19,2.26722,225.421,-225.421,-5.26786e-08,-6.29981e-08
0,2_0_1,17,5,2.27999e-17,0.360872,207.343,-207.343,6.15784e-07,-2.32396e-07
0,2_0_1,17,6,4.04518e-18,1.84253,214.853,-214.853,-7.44108e-08,-2.67061e-07
0,2_0_1,18,1,1.47452e-19,0.950684,229.236,-229.236,3.0759e-08,-4.30751e-08
0,2_0_1,18,2,5.57176e-21,2.2598,243.463,-243.463,-6.54143e-09,-7.94186e-09
0,2_0_1,18,3,2.69264e-19,-1.13942,226.621,-226.621,2.99069e-08,6.49738e-08
0,2_0_1,18,4,1.37922e-18,2.26796,219.526,-219.526,-1.03934e-07,-1.24108e-07
0,2_0_1,18,5,3.43538e-18,0.338855,215.563,-215.563,2.40956e-07,-8.49249e-08
0,2_0_1,18,6,4.66613e-18,-1.30143,214.233,-214.233,7.92367e-08,2.87016e-07
0,1_0_9,0,1,8.44805e-19,2.07814,221.655,-221.655,-6.15546e-08,-1.10735e-07
0,1_0_9,0,2,2.24471e-17,-2.57985,207.411,-207.411,-5.52706e-07,3.47865e-07
0,1_0_9,0,3,1.20503e-17,1.06712,210.113,-210.113,2.30943e-07,-4.19072e-07
0,1_0_9,0,4,1.00446e-17,-2.5432,210.903,-210.903,-3.60952e-07,2.4609e-07
0,1_0_9,0,5,3.60548e-18,-0.663506,215.353,-215.353,2.06203e-07,1.61197e-07
0,1_0_9,0,6,5.03012e-18,-0.367769,213.907,-213.907,2.88476e-07,1.11149e-07
0,1_0_9,1,1,7.92823e-18,2.07991,211.931,-211.931,-1.89172e-07,-3.38896e-07
0,1_0_9,1,2,3.66484e-17,-2.58771,205.282,-205.282,-7.09697e-07,4.38918e-07
0,1_0_9,1,3,1.4524e-17,1.02962,209.302,-209.302,2.70613e-07,-4.50249e-07
0,1_0_9,1,4,1.08251e-17,-2.53439,210.578,-210.578,-3.7245e-07,2.58762e-07
0,1_0_9,1,5,5.20658e-18,-0.673072,213.757,-213.757,2.45929e-07,1.96071e-07
0,1_0_9,1,6,9.5239e-18,-0.362169,211.135,-211.135,3.97792e-07,1.50716e-07
0,1_0_9,2,1,9.52352e-19,2.08169,221.135,-221.135,-6.57732e-08,-1.1734e-07
0,1_0_9,2,2,1.64479e-18,-2.59558,218.762,-218.762,-1.51076e-07,9.17992e-08
0,1_0_9,2,3,5.02399e-18,0.992116,213.912,-213.912,1.68976e-07,-2.58656e-07
0,1_0_9,2,4,4.25869e-18,-2.52559,214.63,-214.63,-2.32171e-07,1.64352e-07
0,1_0_9,2,5,3.24418e-18,-0.682638,215.812,-215.812,1.92638e-07,1.56621e-07
0,1_0_9,2,6,2.35229e-18,-0.35657,217.208,-217.208,1.98111e-07,7.37947e-08
0,1_0_9,3,1,1.2845e-18,2.08347,219.835,-219.835,-7.6629e-08,-1.36138e-07
0,1_0_9,3,2,1.07046e-19,-2.60344,230.627,-230.627,-3.87241e-08,2.31152e-08
0,1_0_9,3,3,5.0531e-20,0.954612,233.887,-233.887,1.79072e-08,-2.52868e-08
0,1_0_9,3,4,1.89489e-18,-2.51678,218.147,-218.147,-1.53897e-07,1.1099e-07
0,1_0_9,3,5,3.49207e-18,-0.692204,215.492,-215.492,1.98299e-07,1.64399e-07
0,1_0_9,3,6,2.60171e-20,-0.350971,236.77,-236.77,2.08781e-08,7.64406e-09
0,1_0_9,4,1,9.03389e-19,2.15824,221.364,-221.364,-7.26117e-08,-1.0905e-07
0,1_0_9,4,2,1.14738e-17,-2.50494,210.326,-210.326,-3.75434e-07,2.77581e-07
0,1_0_9,4,3,1.56818e-18,1.12538,218.969,-218.969,7.43679e-08,-1.55772e-07
0,1_0_9,4,4,5.2255e-18,-2.47395,213.741,-213.741,-2.47439e-07,1.95086e-07
0,1_0_9,4,5,1.75499e-18,-0.584748,218.48,-218.48,1.52266e-07,1.00796e-07
0,1_0_9,4,6,1.71086e-18,-0.288902,218.591,-218.591,1.72823e-07,5.13661e-08
0,1_0_9,5,1,5.66338e-18,2.16002,213.392,-213.392,-1.82291e-07,-2.72716e-07
0,1_0_9,5,2,2.31275e-17,-2.5128,207.281,-207.281,-5.36104e-07,3.8989e-07
0,1_0_9,5,3,7.49753e-18,1.08787,212.174,-212.174,1.75267e-07,-3.34267e-07
0,1_0_9,5,4,3.23447e-17,-2.46515,205.825,-205.825,-6.11313e-07,4.90761e-07
0,1_0_9,5,5,2.68384e-18,-0.594314,216.635,-216.635,1.87096e-07,1.26444e-07
0,1_0_9,5,6,5.08535e-18,-0.283303,213.86,-213.86,2.98449e-07,8.68888e-08
0,1_0_9,6,1,6.06961e-18,2.1618,213.091,-213.091,-1.89217e-07,-2.81992e-07
0,1_0_9,6,2,2.10748e-17,-2.52067,207.685,-207.685,-5.14672e-07,3.6815e-07
0,1_0_9,6,3,1.02831e-16,1.05037,200.802,-200.802,6.95047e-07,-1.21273e-06
0,1_0_9,6,4,4.05612e-17,-2.45634,204.842,-204.842,-6.79704e-07,5.55577e-07
0,1_0_9,6,5,3.52041e-17,-0.60388,205.457,-205.457,6.73204e-07,4.64408e-07
